county,municipality,office,district,party,candidate,votes
Monmouth,Neptune Twp.,General Assembly,11,Republican,Mary Pat Angelini,3214
Monmouth,Neptune Twp.,General Assembly,11,Republican,Caroline Casagrande,3004
Monmouth,Neptune Twp.,General Assembly,11,Democratic,Edward Zipprich,3785
Monmouth,Neptune Twp.,General Assembly,11,Democratic,Kevin McMillan,4074
Monmouth,Ocean Twp.,General Assembly,11,Republican,Mary Pat Angelini,4687
Monmouth,Ocean Twp.,General Assembly,11,Republican,Caroline Casagrande,4383
Monmouth,Ocean Twp.,General Assembly,11,Democratic,Edward Zipprich,2544
Monmouth,Ocean Twp.,General Assembly,11,Democratic,Kevin McMillan,2594
Monmouth,Red Bank Boro,General Assembly,11,Republican,Mary Pat Angelini,1223
Monmouth,Red Bank Boro,General Assembly,11,Republican,Caroline Casagrande,1221
Monmouth,Red Bank Boro,General Assembly,11,Democratic,Edward Zipprich,1356
Monmouth,Red Bank Boro,General Assembly,11,Democratic,Kevin McMillan,1250
Monmouth,Shrewsbury Boro,General Assembly,11,Republican,Mary Pat Angelini,841
Monmouth,Shrewsbury Boro,General Assembly,11,Republican,Caroline Casagrande,827
Monmouth,Shrewsbury Boro,General Assembly,11,Democratic,Edward Zipprich,392
Monmouth,Shrewsbury Boro,General Assembly,11,Democratic,Kevin McMillan,389
Monmouth,Shrewsbury Twp.,General Assembly,11,Republican,Mary Pat Angelini,127
Monmouth,Shrewsbury Twp.,General Assembly,11,Republican,Caroline Casagrande,132
Monmouth,Shrewsbury Twp.,General Assembly,11,Democratic,Edward Zipprich,105
Monmouth,Shrewsbury Twp.,General Assembly,11,Democratic,Kevin McMillan,114
Monmouth,Tinton Falls Boro,General Assembly,11,Republican,Mary Pat Angelini,3225
Monmouth,Tinton Falls Boro,General Assembly,11,Republican,Caroline Casagrande,3141
Monmouth,Tinton Falls Boro,General Assembly,11,Democratic,Edward Zipprich,1874
Monmouth,Tinton Falls Boro,General Assembly,11,Democratic,Kevin McMillan,1899
Monmouth,West Long Branch Boro,General Assembly,11,Republican,Mary Pat Angelini,1395
Monmouth,West Long Branch Boro,General Assembly,11,Republican,Caroline Casagrande,1332
Monmouth,West Long Branch Boro,General Assembly,11,Democratic,Edward Zipprich,650
Monmouth,West Long Branch Boro,General Assembly,11,Democratic,Kevin McMillan,626
Monmouth,,General Assembly,11,Republican,Mary Pat Angelini,0
Monmouth,,General Assembly,11,Republican,Caroline Casagrande,0
Monmouth,,General Assembly,11,Democratic,Edward Zipprich,0
Monmouth,,General Assembly,11,Democratic,Kevin McMillan,0
Burlington,Chesterfield Twp.,General Assembly,12,Republican,Ronald S. Dancer,871
Burlington,Chesterfield Twp.,General Assembly,12,Republican,Robert D. Clifton,815
Burlington,Chesterfield Twp.,General Assembly,12,Democratic,Lawrence J. Furman,495
Burlington,Chesterfield Twp.,General Assembly,12,Democratic,Nicholas Nellegar,491
Burlington,Chesterfield Twp.,General Assembly,12,For the People,Diane Bindler,10
Burlington,New Hanover Twp.,General Assembly,12,Republican,Ronald S. Dancer,205
Burlington,New Hanover Twp.,General Assembly,12,Republican,Robert D. Clifton,186
Burlington,New Hanover Twp.,General Assembly,12,Democratic,Lawrence J. Furman,53
Burlington,New Hanover Twp.,General Assembly,12,Democratic,Nicholas Nellegar,60
Burlington,New Hanover Twp.,General Assembly,12,For the People,Diane Bindler,1
Burlington,North hanover Twp.,General Assembly,12,Republican,Ronald S. Dancer,1014
Burlington,North hanover Twp.,General Assembly,12,Republican,Robert D. Clifton,927
Burlington,North hanover Twp.,General Assembly,12,Democratic,Lawrence J. Furman,318
Burlington,North hanover Twp.,General Assembly,12,Democratic,Nicholas Nellegar,330
Burlington,North hanover Twp.,General Assembly,12,For the People,Diane Bindler,10
Burlington,Wrightstown Boro,General Assembly,12,Republican,Ronald S. Dancer,45
Burlington,Wrightstown Boro,General Assembly,12,Republican,Robert D. Clifton,45
Burlington,Wrightstown Boro,General Assembly,12,Democratic,Lawrence J. Furman,35
Burlington,Wrightstown Boro,General Assembly,12,Democratic,Nicholas Nellegar,33
Burlington,Wrightstown Boro,General Assembly,12,For the People,Diane Bindler,0
Burlington,,General Assembly,12,Republican,Ronald S. Dancer,0
Burlington,,General Assembly,12,Republican,Robert D. Clifton,0
Burlington,,General Assembly,12,Democratic,Lawrence J. Furman,0
Burlington,,General Assembly,12,Democratic,Nicholas Nellegar,0
Burlington,,General Assembly,12,For the People,Diane Bindler,0
Middlesex,Old Bridge Twp.,General Assembly,12,Republican,Ronald S. Dancer,7454
Middlesex,Old Bridge Twp.,General Assembly,12,Republican,Robert D. Clifton,7147
Middlesex,Old Bridge Twp.,General Assembly,12,Democratic,Lawrence J. Furman,5214
Middlesex,Old Bridge Twp.,General Assembly,12,Democratic,Nicholas Nellegar,4924
Middlesex,Old Bridge Twp.,General Assembly,12,For the People,Diane Bindler,449
Middlesex,,General Assembly,12,Republican,Ronald S. Dancer,0
Middlesex,,General Assembly,12,Republican,Robert D. Clifton,0
Middlesex,,General Assembly,12,Democratic,Lawrence J. Furman,0
Middlesex,,General Assembly,12,Democratic,Nicholas Nellegar,0
Middlesex,,General Assembly,12,For the People,Diane Bindler,0
Monmouth,Allentown Boro,General Assembly,12,Republican,Ronald S. Dancer,345
Monmouth,Allentown Boro,General Assembly,12,Republican,Robert D. Clifton,317
Monmouth,Allentown Boro,General Assembly,12,Democratic,Lawrence J. Furman,273
Monmouth,Allentown Boro,General Assembly,12,Democratic,Nicholas Nellegar,271
Monmouth,Allentown Boro,General Assembly,12,For the People,Diane Bindler,35
Monmouth,Englishtown Boro,General Assembly,12,Republican,Ronald S. Dancer,248
Monmouth,Englishtown Boro,General Assembly,12,Republican,Robert D. Clifton,261
Monmouth,Englishtown Boro,General Assembly,12,Democratic,Lawrence J. Furman,111
Monmouth,Englishtown Boro,General Assembly,12,Democratic,Nicholas Nellegar,109
Monmouth,Englishtown Boro,General Assembly,12,For the People,Diane Bindler,27
Monmouth,Manalapan Twp.,General Assembly,12,Republican,Ronald S. Dancer,5612
Monmouth,Manalapan Twp.,General Assembly,12,Republican,Robert D. Clifton,5591
Monmouth,Manalapan Twp.,General Assembly,12,Democratic,Lawrence J. Furman,3547
Monmouth,Manalapan Twp.,General Assembly,12,Democratic,Nicholas Nellegar,3312
Monmouth,Manalapan Twp.,General Assembly,12,For the People,Diane Bindler,321
Monmouth,Matawan Boro,General Assembly,12,Republican,Ronald S. Dancer,1296
Monmouth,Matawan Boro,General Assembly,12,Republican,Robert D. Clifton,1391
Monmouth,Matawan Boro,General Assembly,12,Democratic,Lawrence J. Furman,908
Monmouth,Matawan Boro,General Assembly,12,Democratic,Nicholas Nellegar,846
Monmouth,Matawan Boro,General Assembly,12,For the People,Diane Bindler,60
Monmouth,Millstone Twp.,General Assembly,12,Republican,Ronald S. Dancer,2076
Monmouth,Millstone Twp.,General Assembly,12,Republican,Robert D. Clifton,2020
Monmouth,Millstone Twp.,General Assembly,12,Democratic,Lawrence J. Furman,627
Monmouth,Millstone Twp.,General Assembly,12,Democratic,Nicholas Nellegar,617
Monmouth,Millstone Twp.,General Assembly,12,For the People,Diane Bindler,61
Monmouth,Roosevelt Boro,General Assembly,12,Republican,Ronald S. Dancer,75
Monmouth,Roosevelt Boro,General Assembly,12,Republican,Robert D. Clifton,74
Monmouth,Roosevelt Boro,General Assembly,12,Democratic,Lawrence J. Furman,193
Monmouth,Roosevelt Boro,General Assembly,12,Democratic,Nicholas Nellegar,191
Monmouth,Roosevelt Boro,General Assembly,12,For the People,Diane Bindler,10
Monmouth,Upper Freehold Twp.,General Assembly,12,Republican,Ronald S. Dancer,1644
Monmouth,Upper Freehold Twp.,General Assembly,12,Republican,Robert D. Clifton,1558
Monmouth,Upper Freehold Twp.,General Assembly,12,Democratic,Lawrence J. Furman,572
Monmouth,Upper Freehold Twp.,General Assembly,12,Democratic,Nicholas Nellegar,563
Monmouth,Upper Freehold Twp.,General Assembly,12,For the People,Diane Bindler,54
Monmouth,,General Assembly,12,Republican,Ronald S. Dancer,0
Monmouth,,General Assembly,12,Republican,Robert D. Clifton,0
Monmouth,,General Assembly,12,Democratic,Lawrence J. Furman,0
Monmouth,,General Assembly,12,Democratic,Nicholas Nellegar,0
Monmouth,,General Assembly,12,For the People,Diane Bindler,0
Ocean,Jackson Twp,General Assembly,12,Republican,Ronald S. Dancer,9450
Ocean,Jackson Twp,General Assembly,12,Republican,Robert D. Clifton,9078
Ocean,Jackson Twp,General Assembly,12,Democratic,Lawrence J. Furman,4322
Ocean,Jackson Twp,General Assembly,12,Democratic,Nicholas Nellegar,4111
Ocean,Jackson Twp,General Assembly,12,For the People,Diane Bindler,278
Ocean,Plumsted,General Assembly,12,Republican,Ronald S. Dancer,1853
Ocean,Plumsted,General Assembly,12,Republican,Robert D. Clifton,1649
Ocean,Plumsted,General Assembly,12,Democratic,Lawrence J. Furman,451
Ocean,Plumsted,General Assembly,12,Democratic,Nicholas Nellegar,454
Ocean,Plumsted,General Assembly,12,For the People,Diane Bindler,38
Ocean,,General Assembly,12,Republican,Ronald S. Dancer,0
Ocean,,General Assembly,12,Republican,Robert D. Clifton,0
Ocean,,General Assembly,12,Democratic,Lawrence J. Furman,0
Ocean,,General Assembly,12,Democratic,Nicholas Nellegar,0
Ocean,,General Assembly,12,For the People,Diane Bindler,0
Monmouth,Aberdeen Twp.,General Assembly,13,Republican,Amy Handlin,2428
Monmouth,Aberdeen Twp.,General Assembly,13,Republican,Declan O'Scanlon,2317
Monmouth,Aberdeen Twp.,General Assembly,13,Democratic,Allison Friedman,1915
Monmouth,Aberdeen Twp.,General Assembly,13,Democratic,Matthew Morehead,1838
Monmouth,Aberdeen Twp.,General Assembly,13,Vote Green 13,Anne Zaletel,55
Monmouth,Atlantic Highlands Boro,General Assembly,13,Republican,Amy Handlin,860
Monmouth,Atlantic Highlands Boro,General Assembly,13,Republican,Declan O'Scanlon,821
Monmouth,Atlantic Highlands Boro,General Assembly,13,Democratic,Allison Friedman,575
Monmouth,Atlantic Highlands Boro,General Assembly,13,Democratic,Matthew Morehead,556
Monmouth,Atlantic Highlands Boro,General Assembly,13,Vote Green 13,Anne Zaletel,21
Monmouth,Fair haven Boro,General Assembly,13,Republican,Amy Handlin,1105
Monmouth,Fair haven Boro,General Assembly,13,Republican,Declan O'Scanlon,1105
Monmouth,Fair haven Boro,General Assembly,13,Democratic,Allison Friedman,627
Monmouth,Fair haven Boro,General Assembly,13,Democratic,Matthew Morehead,607
Monmouth,Fair haven Boro,General Assembly,13,Vote Green 13,Anne Zaletel,25
Monmouth,Hazlet Twp.,General Assembly,13,Republican,Amy Handlin,3381
Monmouth,Hazlet Twp.,General Assembly,13,Republican,Declan O'Scanlon,3245
Monmouth,Hazlet Twp.,General Assembly,13,Democratic,Allison Friedman,1820
Monmouth,Hazlet Twp.,General Assembly,13,Democratic,Matthew Morehead,1819
Monmouth,Hazlet Twp.,General Assembly,13,Vote Green 13,Anne Zaletel,94
Monmouth,Highlands Boro,General Assembly,13,Republican,Amy Handlin,724
Monmouth,Highlands Boro,General Assembly,13,Republican,Declan O'Scanlon,708
Monmouth,Highlands Boro,General Assembly,13,Democratic,Allison Friedman,508
Monmouth,Highlands Boro,General Assembly,13,Democratic,Matthew Morehead,494
Monmouth,Highlands Boro,General Assembly,13,Vote Green 13,Anne Zaletel,41
Monmouth,Holmdel Twp.,General Assembly,13,Republican,Amy Handlin,3194
Monmouth,Holmdel Twp.,General Assembly,13,Republican,Declan O'Scanlon,3037
Monmouth,Holmdel Twp.,General Assembly,13,Democratic,Allison Friedman,1171
Monmouth,Holmdel Twp.,General Assembly,13,Democratic,Matthew Morehead,1127
Monmouth,Holmdel Twp.,General Assembly,13,Vote Green 13,Anne Zaletel,54
Monmouth,Keansburg Boro,General Assembly,13,Republican,Amy Handlin,893
Monmouth,Keansburg Boro,General Assembly,13,Republican,Declan O'Scanlon,838
Monmouth,Keansburg Boro,General Assembly,13,Democratic,Allison Friedman,430
Monmouth,Keansburg Boro,General Assembly,13,Democratic,Matthew Morehead,418
Monmouth,Keansburg Boro,General Assembly,13,Vote Green 13,Anne Zaletel,26
Monmouth,Keyport Boro,General Assembly,13,Republican,Amy Handlin,1058
Monmouth,Keyport Boro,General Assembly,13,Republican,Declan O'Scanlon,1016
Monmouth,Keyport Boro,General Assembly,13,Democratic,Allison Friedman,693
Monmouth,Keyport Boro,General Assembly,13,Democratic,Matthew Morehead,684
Monmouth,Keyport Boro,General Assembly,13,Vote Green 13,Anne Zaletel,36
Monmouth,Little Silver Boro,General Assembly,13,Republican,Amy Handlin,1495
Monmouth,Little Silver Boro,General Assembly,13,Republican,Declan O'Scanlon,1534
Monmouth,Little Silver Boro,General Assembly,13,Democratic,Allison Friedman,573
Monmouth,Little Silver Boro,General Assembly,13,Democratic,Matthew Morehead,513
Monmouth,Little Silver Boro,General Assembly,13,Vote Green 13,Anne Zaletel,30
Monmouth,Marlboro Twp.,General Assembly,13,Republican,Amy Handlin,5704
Monmouth,Marlboro Twp.,General Assembly,13,Republican,Declan O'Scanlon,5582
Monmouth,Marlboro Twp.,General Assembly,13,Democratic,Allison Friedman,3676
Monmouth,Marlboro Twp.,General Assembly,13,Democratic,Matthew Morehead,3354
Monmouth,Marlboro Twp.,General Assembly,13,Vote Green 13,Anne Zaletel,80
Monmouth,Middletown Twp.,General Assembly,13,Republican,Amy Handlin,13065
Monmouth,Middletown Twp.,General Assembly,13,Republican,Declan O'Scanlon,12570
Monmouth,Middletown Twp.,General Assembly,13,Democratic,Allison Friedman,5778
Monmouth,Middletown Twp.,General Assembly,13,Democratic,Matthew Morehead,5621
Monmouth,Middletown Twp.,General Assembly,13,Vote Green 13,Anne Zaletel,242
Monmouth,Monmouth Beach Boro,General Assembly,13,Republican,Amy Handlin,750
Monmouth,Monmouth Beach Boro,General Assembly,13,Republican,Declan O'Scanlon,740
Monmouth,Monmouth Beach Boro,General Assembly,13,Democratic,Allison Friedman,289
Monmouth,Monmouth Beach Boro,General Assembly,13,Democratic,Matthew Morehead,277
Monmouth,Monmouth Beach Boro,General Assembly,13,Vote Green 13,Anne Zaletel,8
Monmouth,Oceanport Boro,General Assembly,13,Republican,Amy Handlin,1208
Monmouth,Oceanport Boro,General Assembly,13,Republican,Declan O'Scanlon,1203
Monmouth,Oceanport Boro,General Assembly,13,Democratic,Allison Friedman,519
Monmouth,Oceanport Boro,General Assembly,13,Democratic,Matthew Morehead,488
Monmouth,Oceanport Boro,General Assembly,13,Vote Green 13,Anne Zaletel,26
Monmouth,Rumson Boro,General Assembly,13,Republican,Amy Handlin,1733
Monmouth,Rumson Boro,General Assembly,13,Republican,Declan O'Scanlon,1710
Monmouth,Rumson Boro,General Assembly,13,Democratic,Allison Friedman,502
Monmouth,Rumson Boro,General Assembly,13,Democratic,Matthew Morehead,489
Monmouth,Rumson Boro,General Assembly,13,Vote Green 13,Anne Zaletel,22
Monmouth,Sea Bright Boro,General Assembly,13,Republican,Amy Handlin,282
Monmouth,Sea Bright Boro,General Assembly,13,Republican,Declan O'Scanlon,285
Monmouth,Sea Bright Boro,General Assembly,13,Democratic,Allison Friedman,96
Monmouth,Sea Bright Boro,General Assembly,13,Democratic,Matthew Morehead,91
Monmouth,Sea Bright Boro,General Assembly,13,Vote Green 13,Anne Zaletel,5
Monmouth,Union Beach Boro,General Assembly,13,Republican,Amy Handlin,915
Monmouth,Union Beach Boro,General Assembly,13,Republican,Declan O'Scanlon,866
Monmouth,Union Beach Boro,General Assembly,13,Democratic,Allison Friedman,451
Monmouth,Union Beach Boro,General Assembly,13,Democratic,Matthew Morehead,467
Monmouth,Union Beach Boro,General Assembly,13,Vote Green 13,Anne Zaletel,31
Mercer,East Windsor Twp.,General Assembly,14,Democratic,Wayne P. DeAngelo,3291
Mercer,East Windsor Twp.,General Assembly,14,Democratic,Daniel R. Benson,3212
Mercer,East Windsor Twp.,General Assembly,14,Republican,Steve Cook,2576
Mercer,East Windsor Twp.,General Assembly,14,Republican,Ronald Haas,2474
Mercer,East Windsor Twp.,General Assembly,14,Libertarian Party,Sean O'Connor,151
Mercer,East Windsor Twp.,General Assembly,14,Libertarian Party,Steven Uccio,133
Mercer,Hamilton Twp.,General Assembly,14,Democratic,Wayne P. DeAngelo,14907
Mercer,Hamilton Twp.,General Assembly,14,Democratic,Daniel R. Benson,14404
Mercer,Hamilton Twp.,General Assembly,14,Republican,Steve Cook,11963
Mercer,Hamilton Twp.,General Assembly,14,Republican,Ronald Haas,11004
Mercer,Hamilton Twp.,General Assembly,14,Libertarian Party,Sean O'Connor,367
Mercer,Hamilton Twp.,General Assembly,14,Libertarian Party,Steven Uccio,328
Mercer,Hightstown Boro,General Assembly,14,Democratic,Wayne P. DeAngelo,654
Mercer,Hightstown Boro,General Assembly,14,Democratic,Daniel R. Benson,660
Mercer,Hightstown Boro,General Assembly,14,Republican,Steve Cook,559
Mercer,Hightstown Boro,General Assembly,14,Republican,Ronald Haas,540
Mercer,Hightstown Boro,General Assembly,14,Libertarian Party,Sean O'Connor,30
Mercer,Hightstown Boro,General Assembly,14,Libertarian Party,Steven Uccio,29
Mercer,Robbinsville Twp.,General Assembly,14,Democratic,Wayne P. DeAngelo,1843
Mercer,Robbinsville Twp.,General Assembly,14,Democratic,Daniel R. Benson,1763
Mercer,Robbinsville Twp.,General Assembly,14,Republican,Steve Cook,2144
Mercer,Robbinsville Twp.,General Assembly,14,Republican,Ronald Haas,2031
Mercer,Robbinsville Twp.,General Assembly,14,Libertarian Party,Sean O'Connor,77
Mercer,Robbinsville Twp.,General Assembly,14,Libertarian Party,Steven Uccio,62
Middlesex,Cranbury Twp.,General Assembly,14,Democratic,Wayne P. DeAngelo,576
Middlesex,Cranbury Twp.,General Assembly,14,Democratic,Daniel R. Benson,575
Middlesex,Cranbury Twp.,General Assembly,14,Republican,Steve Cook,714
Middlesex,Cranbury Twp.,General Assembly,14,Republican,Ronald Haas,642
Middlesex,Cranbury Twp.,General Assembly,14,Libertarian Party,Sean O'Connor,18
Middlesex,Cranbury Twp.,General Assembly,14,Libertarian Party,Steven Uccio,18
Middlesex,Jamesburg Boro,General Assembly,14,Democratic,Wayne P. DeAngelo,518
Middlesex,Jamesburg Boro,General Assembly,14,Democratic,Daniel R. Benson,506
Middlesex,Jamesburg Boro,General Assembly,14,Republican,Steve Cook,536
Middlesex,Jamesburg Boro,General Assembly,14,Republican,Ronald Haas,492
