county,precinct,office,district,party,candidate,votes,early_voting,provisional,emergency,mail,election_day
Cumberland,Upper Deerfield Prov,President,,,Jill STEIN - Rudolph WARE,0,0,0,0,0,0
Cumberland,Vineland W1 D1,President,,,Jill STEIN - Rudolph WARE,1,0,0,0,0,1
Cumberland,Vineland W1 D2,President,,,Jill STEIN - Rudolph WARE,2,1,0,0,0,1
Cumberland,Vineland W1 D3,President,,,Jill STEIN - Rudolph WARE,3,1,0,0,0,2
Cumberland,Vineland W1 D4,President,,,Jill STEIN - Rudolph WARE,4,1,0,0,1,2
Cumberland,Vineland W1 D5,President,,,Jill STEIN - Rudolph WARE,0,0,0,0,0,0
Cumberland,Vineland W1 D6,President,,,Jill STEIN - Rudolph WARE,3,1,0,0,0,2
Cumberland,Vineland W2 D1,President,,,Jill STEIN - Rudolph WARE,5,0,0,0,1,4
Cumberland,Vineland W2 D2,President,,,Jill STEIN - Rudolph WARE,3,0,0,0,1,2
Cumberland,Vineland W2 D3,President,,,Jill STEIN - Rudolph WARE,0,0,0,0,0,0
Cumberland,Vineland W2 D4,President,,,Jill STEIN - Rudolph WARE,1,0,0,0,0,1
Cumberland,Vineland W2 D5,President,,,Jill STEIN - Rudolph WARE,6,0,0,0,1,5
Cumberland,Vineland W2 D6,President,,,Jill STEIN - Rudolph WARE,1,0,0,0,1,0
Cumberland,Vineland W3 D1,President,,,Jill STEIN - Rudolph WARE,1,0,0,0,0,1
Cumberland,Vineland W3 D2,President,,,Jill STEIN - Rudolph WARE,0,0,0,0,0,0
Cumberland,Vineland W3 D3,President,,,Jill STEIN - Rudolph WARE,1,0,0,0,0,1
Cumberland,Vineland W4 D1,President,,,Jill STEIN - Rudolph WARE,2,0,0,0,0,2
Cumberland,Vineland W4 D2,President,,,Jill STEIN - Rudolph WARE,1,0,0,0,0,1
Cumberland,Vineland W4 D3,President,,,Jill STEIN - Rudolph WARE,2,0,0,0,1,1
Cumberland,Vineland W4 D4,President,,,Jill STEIN - Rudolph WARE,3,0,0,0,1,2
Cumberland,Vineland W4 D5,President,,,Jill STEIN - Rudolph WARE,1,0,0,0,1,0
Cumberland,Vineland W4 D6,President,,,Jill STEIN - Rudolph WARE,5,1,0,0,0,4
Cumberland,Vineland W4 D7,President,,,Jill STEIN - Rudolph WARE,0,0,0,0,0,0
Cumberland,Vineland W5 D1,President,,,Jill STEIN - Rudolph WARE,8,2,0,0,0,6
Cumberland,Vineland W5 D2,President,,,Jill STEIN - Rudolph WARE,2,0,0,0,0,2
Cumberland,Vineland W5 D3,President,,,Jill STEIN - Rudolph WARE,1,1,0,0,0,0
Cumberland,Vineland W5 D4,President,,,Jill STEIN - Rudolph WARE,0,0,0,0,0,0
Cumberland,Vineland W5 D5,President,,,Jill STEIN - Rudolph WARE,1,0,0,0,0,1
Cumberland,Vineland W5 D6,President,,,Jill STEIN - Rudolph WARE,2,1,0,0,0,1
Cumberland,Vineland W6 D1,President,,,Jill STEIN - Rudolph WARE,2,0,0,0,1,1
Cumberland,Vineland W6 D2,President,,,Jill STEIN - Rudolph WARE,4,0,0,0,0,4
Cumberland,Vineland W6 D3,President,,,Jill STEIN - Rudolph WARE,3,2,0,0,1,0
Cumberland,Vineland W6 D4,President,,,Jill STEIN - Rudolph WARE,4,0,0,0,2,2
Cumberland,Vineland W6 D5,President,,,Jill STEIN - Rudolph WARE,5,0,0,0,3,2
Cumberland,Vineland W6 D6,President,,,Jill STEIN - Rudolph WARE,3,1,0,0,1,1
Cumberland,Vineland W6 D7,President,,,Jill STEIN - Rudolph WARE,3,0,0,0,0,3
Cumberland,Vineland W6 D8,President,,,Jill STEIN - Rudolph WARE,3,0,0,0,2,1
Cumberland,Vineland W6 D9,President,,,Jill STEIN - Rudolph WARE,3,1,0,0,0,2
Cumberland,Vineland W6 D10,President,,,Jill STEIN - Rudolph WARE,6,2,0,0,1,3
Cumberland,Vineland Prov,President,,,Jill STEIN - Rudolph WARE,1,0,1,0,0,0
Cumberland,Bridgeton W1 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Bridgeton W2 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Bridgeton W2 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,1,0
Cumberland,Bridgeton W2 D3,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Bridgeton W3 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Bridgeton W3 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Bridgeton W3 D3,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Bridgeton W3 D4,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Bridgeton W3 D5,President,,,Claudia DE LA CRUZ - Karina GARCIA,3,1,0,0,0,2
Cumberland,Bridgeton W4 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,3,2,0,0,1,0
Cumberland,Bridgeton W4 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,1,0,0,0,0
Cumberland,Bridgeton W5 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,1,0,0,0,0
Cumberland,Bridgeton Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Commercial 1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Commercial 2,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Commercial 3,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Commercial 4,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Commercial Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Deerfield 1,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,1,0
Cumberland,Deerfield Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Downe 1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Downe 2,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Downe Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Fairfield 1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Fairfield 2,President,,,Claudia DE LA CRUZ - Karina GARCIA,2,0,0,0,0,2
Cumberland,Fairfield 3,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Fairfield 4,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Fairfield Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,1,0,0,0
Cumberland,Greenwich 1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Greenwich Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Hopewell 1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Hopewell 2,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Hopewell 3,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Hopewell Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Lawrence 1,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,1,0,0,0,0
Cumberland,Lawrence Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Maurice River 1,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Maurice River 2,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Maurice River Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Millville W1 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Millville W1 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Millville W1 D3,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Millville W1 D4,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,1,0,0,0,0
Cumberland,Millville W2 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Millville W2 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Millville W3 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Millville W3 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,1,0
Cumberland,Millville W3 D3,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Millville W4 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Millville W4 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Millville W4 D3,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Millville W5 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,1,0
Cumberland,Millville W5 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Millville W5 D3,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Millville W5 D4,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Millville W5 D5,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Millville W5 D6,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Millville Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Shiloh 1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Shiloh Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Stow Creek 1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Stow Creek Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Upper Deerfield 1,President,,,Claudia DE LA CRUZ - Karina GARCIA,2,1,0,0,0,1
Cumberland,Upper Deerfield 2,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Upper Deerfield 3,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Upper Deerfield 4,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Upper Deerfield Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W1 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Vineland W1 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W1 D3,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W1 D4,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Vineland W1 D5,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W1 D6,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Vineland W2 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W2 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,2,1,0,0,0,1
Cumberland,Vineland W2 D3,President,,,Claudia DE LA CRUZ - Karina GARCIA,2,0,0,0,0,2
Cumberland,Vineland W2 D4,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Vineland W2 D5,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Vineland W2 D6,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W3 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,2,1,0,0,0,1
Cumberland,Vineland W3 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Vineland W3 D3,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W4 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Vineland W4 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Vineland W4 D3,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Vineland W4 D4,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Vineland W4 D5,President,,,Claudia DE LA CRUZ - Karina GARCIA,4,0,0,0,0,4
Cumberland,Vineland W4 D6,President,,,Claudia DE LA CRUZ - Karina GARCIA,2,0,0,0,1,1
Cumberland,Vineland W4 D7,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Vineland W5 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,2,0,0,0,0,2
Cumberland,Vineland W5 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W5 D3,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W5 D4,President,,,Claudia DE LA CRUZ - Karina GARCIA,2,0,0,0,0,2
Cumberland,Vineland W5 D5,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W5 D6,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W6 D1,President,,,Claudia DE LA CRUZ - Karina GARCIA,2,0,0,0,1,1
Cumberland,Vineland W6 D2,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W6 D3,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,0,1
Cumberland,Vineland W6 D4,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W6 D5,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W6 D6,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W6 D7,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,1,0
Cumberland,Vineland W6 D8,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,0,0,1,0
Cumberland,Vineland W6 D9,President,,,Claudia DE LA CRUZ - Karina GARCIA,0,0,0,0,0,0
Cumberland,Vineland W6 D10,President,,,Claudia DE LA CRUZ - Karina GARCIA,2,1,0,0,1,0
Cumberland,Vineland Prov,President,,,Claudia DE LA CRUZ - Karina GARCIA,1,0,1,0,0,0
Cumberland,Bridgeton W1 D1,President,,,Rachele FRUIT - Margaret TROWE,1,0,0,0,0,1
Cumberland,Bridgeton W2 D1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Bridgeton W2 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Bridgeton W2 D3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Bridgeton W3 D1,President,,,Rachele FRUIT - Margaret TROWE,1,0,0,0,0,1
Cumberland,Bridgeton W3 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Bridgeton W3 D3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Bridgeton W3 D4,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Bridgeton W3 D5,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Bridgeton W4 D1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Bridgeton W4 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Bridgeton W5 D1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Bridgeton Prov,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Commercial 1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Commercial 2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Commercial 3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Commercial 4,President,,,Rachele FRUIT - Margaret TROWE,1,1,0,0,0,0
Cumberland,Commercial Prov,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Deerfield 1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Deerfield Prov,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Downe 1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Downe 2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Downe Prov,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Fairfield 1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Fairfield 2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Fairfield 3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Fairfield 4,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Fairfield Prov,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Greenwich 1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Greenwich Prov,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Hopewell 1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Hopewell 2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Hopewell 3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Hopewell Prov,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Lawrence 1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Lawrence Prov,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Maurice River 1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Maurice River 2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Maurice River Prov,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W1 D1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W1 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W1 D3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W1 D4,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W2 D1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W2 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W3 D1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W3 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W3 D3,President,,,Rachele FRUIT - Margaret TROWE,1,0,0,0,0,1
Cumberland,Millville W4 D1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W4 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W4 D3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W5 D1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W5 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W5 D3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W5 D4,President,,,Rachele FRUIT - Margaret TROWE,1,0,0,0,0,1
Cumberland,Millville W5 D5,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville W5 D6,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Millville Prov,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Shiloh 1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Shiloh Prov,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Stow Creek 1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Stow Creek Prov,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Upper Deerfield 1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Upper Deerfield 2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Upper Deerfield 3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Upper Deerfield 4,President,,,Rachele FRUIT - Margaret TROWE,1,1,0,0,0,0
Cumberland,Upper Deerfield Prov,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W1 D1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W1 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W1 D3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W1 D4,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W1 D5,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W1 D6,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W2 D1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W2 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W2 D3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W2 D4,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W2 D5,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W2 D6,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W3 D1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W3 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W3 D3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W4 D1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W4 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W4 D3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W4 D4,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W4 D5,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W4 D6,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W4 D7,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W5 D1,President,,,Rachele FRUIT - Margaret TROWE,1,0,0,0,0,1
Cumberland,Vineland W5 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W5 D3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W5 D4,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W5 D5,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W5 D6,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W6 D1,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W6 D2,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W6 D3,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W6 D4,President,,,Rachele FRUIT - Margaret TROWE,1,0,0,0,1,0
Cumberland,Vineland W6 D5,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W6 D6,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W6 D7,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W6 D8,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W6 D9,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland W6 D10,President,,,Rachele FRUIT - Margaret TROWE,0,0,0,0,0,0
Cumberland,Vineland Prov,President,,,Rachele FRUIT - Margaret TROWE,1,0,1,0,0,0
Cumberland,Bridgeton W1 D1,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Bridgeton W2 D1,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Bridgeton W2 D2,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Bridgeton W2 D3,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Bridgeton W3 D1,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Bridgeton W3 D2,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Bridgeton W3 D3,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Bridgeton W3 D4,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Bridgeton W3 D5,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Bridgeton W4 D1,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Bridgeton W4 D2,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Bridgeton W5 D1,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Bridgeton Prov,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Commercial 1,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Commercial 2,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
Cumberland,Commercial 3,President,,,Joseph KISHORE - Jerry WHITE,0,0,0,0,0,0
