county,precinct,office,district,party,candidate,early_voting,election_day,mail,provisional,votes
Bergen,Carlstadt 5,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Carlstadt 5,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Carlstadt 5,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Carlstadt 5,President,,,JOSEPH KISHORE,0,4,0,0,4
Bergen,Carlstadt 5,President,,,ROBERT F. KENNEDY Jr.,0,5,0,0,5
Bergen,Carlstadt 5,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 1,Registered Voters,,,,,,,,936
Bergen,Cliffside Park 1,Ballots Cast,,,,93,378,45,0,516
Bergen,Cliffside Park 1,President,,REP,DONALD J. TRUMP,51,176,9,0,236
Bergen,Cliffside Park 1,President,,DEM,KAMALA D. HARRIS,42,164,32,0,238
Bergen,Cliffside Park 1,President,,,CHASE OLIVER,0,1,0,0,1
Bergen,Cliffside Park 1,President,,,CLAUDIA DE LA CRUZ,0,1,0,0,1
Bergen,Cliffside Park 1,President,,,RANDALL A. TERRY,0,1,0,0,1
Bergen,Cliffside Park 1,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cliffside Park 1,President,,,JOSEPH KISHORE,0,1,0,0,1
Bergen,Cliffside Park 1,President,,,ROBERT F. KENNEDY Jr.,0,31,2,0,33
Bergen,Cliffside Park 1,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 2,Registered Voters,,,,,,,,945
Bergen,Cliffside Park 2,Ballots Cast,,,,79,365,71,0,515
Bergen,Cliffside Park 2,President,,REP,DONALD J. TRUMP,34,179,15,0,228
Bergen,Cliffside Park 2,President,,DEM,KAMALA D. HARRIS,45,176,55,0,276
Bergen,Cliffside Park 2,President,,,CHASE OLIVER,0,1,0,0,1
Bergen,Cliffside Park 2,President,,,CLAUDIA DE LA CRUZ,0,1,0,0,1
Bergen,Cliffside Park 2,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cliffside Park 2,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cliffside Park 2,President,,,JOSEPH KISHORE,0,2,0,0,2
Bergen,Cliffside Park 2,President,,,ROBERT F. KENNEDY Jr.,0,2,1,0,3
Bergen,Cliffside Park 2,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 3,Registered Voters,,,,,,,,1006
Bergen,Cliffside Park 3,Ballots Cast,,,,98,381,50,0,529
Bergen,Cliffside Park 3,President,,REP,DONALD J. TRUMP,35,204,13,0,252
Bergen,Cliffside Park 3,President,,DEM,KAMALA D. HARRIS,62,160,37,0,259
Bergen,Cliffside Park 3,President,,,CHASE OLIVER,0,1,0,0,1
Bergen,Cliffside Park 3,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cliffside Park 3,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cliffside Park 3,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cliffside Park 3,President,,,JOSEPH KISHORE,0,3,0,0,3
Bergen,Cliffside Park 3,President,,,ROBERT F. KENNEDY Jr.,0,8,0,0,8
Bergen,Cliffside Park 3,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 4,Registered Voters,,,,,,,,1514
Bergen,Cliffside Park 4,Ballots Cast,,,,256,526,213,0,995
Bergen,Cliffside Park 4,President,,REP,DONALD J. TRUMP,138,258,53,0,449
Bergen,Cliffside Park 4,President,,DEM,KAMALA D. HARRIS,112,239,154,0,505
Bergen,Cliffside Park 4,President,,,CHASE OLIVER,1,1,0,0,2
Bergen,Cliffside Park 4,President,,,CLAUDIA DE LA CRUZ,0,2,0,0,2
Bergen,Cliffside Park 4,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cliffside Park 4,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cliffside Park 4,President,,,JOSEPH KISHORE,0,1,2,0,3
Bergen,Cliffside Park 4,President,,,ROBERT F. KENNEDY Jr.,0,19,3,0,22
Bergen,Cliffside Park 4,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 5,Registered Voters,,,,,,,,919
Bergen,Cliffside Park 5,Ballots Cast,,,,140,341,63,0,544
Bergen,Cliffside Park 5,President,,REP,DONALD J. TRUMP,68,166,20,0,254
Bergen,Cliffside Park 5,President,,DEM,KAMALA D. HARRIS,71,161,40,0,272
Bergen,Cliffside Park 5,President,,,CHASE OLIVER,0,1,0,0,1
Bergen,Cliffside Park 5,President,,,CLAUDIA DE LA CRUZ,0,3,0,0,3
Bergen,Cliffside Park 5,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cliffside Park 5,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cliffside Park 5,President,,,JOSEPH KISHORE,0,3,0,0,3
Bergen,Cliffside Park 5,President,,,ROBERT F. KENNEDY Jr.,0,3,2,0,5
Bergen,Cliffside Park 5,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 6,Registered Voters,,,,,,,,847
Bergen,Cliffside Park 6,Ballots Cast,,,,115,378,56,0,549
Bergen,Cliffside Park 6,President,,REP,DONALD J. TRUMP,54,180,16,0,250
Bergen,Cliffside Park 6,President,,DEM,KAMALA D. HARRIS,54,174,38,0,266
Bergen,Cliffside Park 6,President,,,CHASE OLIVER,0,2,1,0,3
Bergen,Cliffside Park 6,President,,,CLAUDIA DE LA CRUZ,0,1,0,0,1
Bergen,Cliffside Park 6,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cliffside Park 6,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cliffside Park 6,President,,,JOSEPH KISHORE,0,3,0,0,3
Bergen,Cliffside Park 6,President,,,ROBERT F. KENNEDY Jr.,0,16,0,0,16
Bergen,Cliffside Park 6,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 7,Registered Voters,,,,,,,,888
Bergen,Cliffside Park 7,Ballots Cast,,,,110,371,84,0,565
Bergen,Cliffside Park 7,President,,REP,DONALD J. TRUMP,49,208,23,0,280
Bergen,Cliffside Park 7,President,,DEM,KAMALA D. HARRIS,59,154,58,0,271
Bergen,Cliffside Park 7,President,,,CHASE OLIVER,0,0,0,0,0
Bergen,Cliffside Park 7,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cliffside Park 7,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cliffside Park 7,President,,,RACHELE FRUIT,0,1,0,0,1
Bergen,Cliffside Park 7,President,,,JOSEPH KISHORE,0,2,0,0,2
Bergen,Cliffside Park 7,President,,,ROBERT F. KENNEDY Jr.,0,5,0,0,5
Bergen,Cliffside Park 7,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 8,Registered Voters,,,,,,,,975
Bergen,Cliffside Park 8,Ballots Cast,,,,71,434,70,0,575
Bergen,Cliffside Park 8,President,,REP,DONALD J. TRUMP,24,194,19,0,237
Bergen,Cliffside Park 8,President,,DEM,KAMALA D. HARRIS,44,228,50,0,322
Bergen,Cliffside Park 8,President,,,CHASE OLIVER,0,2,0,0,2
Bergen,Cliffside Park 8,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cliffside Park 8,President,,,RANDALL A. TERRY,0,1,0,0,1
Bergen,Cliffside Park 8,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cliffside Park 8,President,,,JOSEPH KISHORE,0,1,0,0,1
Bergen,Cliffside Park 8,President,,,ROBERT F. KENNEDY Jr.,0,5,0,0,5
Bergen,Cliffside Park 8,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 9,Registered Voters,,,,,,,,825
Bergen,Cliffside Park 9,Ballots Cast,,,,117,335,64,0,516
Bergen,Cliffside Park 9,President,,REP,DONALD J. TRUMP,73,174,19,0,266
Bergen,Cliffside Park 9,President,,DEM,KAMALA D. HARRIS,43,145,44,0,232
Bergen,Cliffside Park 9,President,,,CHASE OLIVER,0,1,0,0,1
Bergen,Cliffside Park 9,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cliffside Park 9,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cliffside Park 9,President,,,RACHELE FRUIT,0,1,0,0,1
Bergen,Cliffside Park 9,President,,,JOSEPH KISHORE,0,2,0,0,2
Bergen,Cliffside Park 9,President,,,ROBERT F. KENNEDY Jr.,0,8,0,0,8
Bergen,Cliffside Park 9,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 10,Registered Voters,,,,,,,,980
Bergen,Cliffside Park 10,Ballots Cast,,,,161,386,74,0,621
Bergen,Cliffside Park 10,President,,REP,DONALD J. TRUMP,83,180,22,0,285
Bergen,Cliffside Park 10,President,,DEM,KAMALA D. HARRIS,73,193,47,0,313
Bergen,Cliffside Park 10,President,,,CHASE OLIVER,0,1,0,0,1
Bergen,Cliffside Park 10,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cliffside Park 10,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cliffside Park 10,President,,,RACHELE FRUIT,0,0,1,0,1
Bergen,Cliffside Park 10,President,,,JOSEPH KISHORE,0,1,0,0,1
Bergen,Cliffside Park 10,President,,,ROBERT F. KENNEDY Jr.,0,6,3,0,9
Bergen,Cliffside Park 10,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 11,Registered Voters,,,,,,,,1086
Bergen,Cliffside Park 11,Ballots Cast,,,,128,407,104,0,639
Bergen,Cliffside Park 11,President,,REP,DONALD J. TRUMP,53,216,21,0,290
Bergen,Cliffside Park 11,President,,DEM,KAMALA D. HARRIS,73,177,78,0,328
Bergen,Cliffside Park 11,President,,,CHASE OLIVER,1,1,2,0,4
Bergen,Cliffside Park 11,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cliffside Park 11,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cliffside Park 11,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cliffside Park 11,President,,,JOSEPH KISHORE,0,3,1,0,4
Bergen,Cliffside Park 11,President,,,ROBERT F. KENNEDY Jr.,0,8,0,0,8
Bergen,Cliffside Park 11,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 12,Registered Voters,,,,,,,,969
Bergen,Cliffside Park 12,Ballots Cast,,,,149,310,90,0,549
Bergen,Cliffside Park 12,President,,REP,DONALD J. TRUMP,68,152,16,0,236
Bergen,Cliffside Park 12,President,,DEM,KAMALA D. HARRIS,77,148,71,0,296
Bergen,Cliffside Park 12,President,,,CHASE OLIVER,0,0,0,0,0
Bergen,Cliffside Park 12,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cliffside Park 12,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cliffside Park 12,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cliffside Park 12,President,,,JOSEPH KISHORE,0,0,0,0,0
Bergen,Cliffside Park 12,President,,,ROBERT F. KENNEDY Jr.,0,8,0,0,8
Bergen,Cliffside Park 12,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 13,Registered Voters,,,,,,,,679
Bergen,Cliffside Park 13,Ballots Cast,,,,110,240,68,0,418
Bergen,Cliffside Park 13,President,,REP,DONALD J. TRUMP,52,127,27,0,206
Bergen,Cliffside Park 13,President,,DEM,KAMALA D. HARRIS,50,99,38,0,187
Bergen,Cliffside Park 13,President,,,CHASE OLIVER,3,1,1,0,5
Bergen,Cliffside Park 13,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cliffside Park 13,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cliffside Park 13,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cliffside Park 13,President,,,JOSEPH KISHORE,0,1,0,0,1
Bergen,Cliffside Park 13,President,,,ROBERT F. KENNEDY Jr.,0,10,1,0,11
Bergen,Cliffside Park 13,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 14,Registered Voters,,,,,,,,1359
Bergen,Cliffside Park 14,Ballots Cast,,,,294,317,185,0,796
Bergen,Cliffside Park 14,President,,REP,DONALD J. TRUMP,176,165,46,0,387
Bergen,Cliffside Park 14,President,,DEM,KAMALA D. HARRIS,112,147,136,0,395
Bergen,Cliffside Park 14,President,,,CHASE OLIVER,0,2,1,0,3
Bergen,Cliffside Park 14,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cliffside Park 14,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cliffside Park 14,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cliffside Park 14,President,,,JOSEPH KISHORE,0,0,0,0,0
Bergen,Cliffside Park 14,President,,,ROBERT F. KENNEDY Jr.,0,2,2,0,4
Bergen,Cliffside Park 14,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cliffside Park 15,Registered Voters,,,,,,,,1004
Bergen,Cliffside Park 15,Ballots Cast,,,,113,424,101,0,638
Bergen,Cliffside Park 15,President,,REP,DONALD J. TRUMP,64,201,28,0,293
Bergen,Cliffside Park 15,President,,DEM,KAMALA D. HARRIS,48,215,72,0,335
Bergen,Cliffside Park 15,President,,,CHASE OLIVER,0,1,0,0,1
Bergen,Cliffside Park 15,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cliffside Park 15,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cliffside Park 15,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cliffside Park 15,President,,,JOSEPH KISHORE,0,4,0,0,4
Bergen,Cliffside Park 15,President,,,ROBERT F. KENNEDY Jr.,0,1,0,0,1
Bergen,Cliffside Park 15,President,,,JILL STEIN,0,0,0,0,0
Bergen,Closter 1,Registered Voters,,,,,,,,693
Bergen,Closter 1,Ballots Cast,,,,79,313,97,0,489
Bergen,Closter 1,President,,REP,DONALD J. TRUMP,36,142,18,0,196
Bergen,Closter 1,President,,DEM,KAMALA D. HARRIS,43,165,77,0,285
Bergen,Closter 1,President,,,CHASE OLIVER,0,0,0,0,0
Bergen,Closter 1,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Closter 1,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Closter 1,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Closter 1,President,,,JOSEPH KISHORE,0,1,0,0,1
Bergen,Closter 1,President,,,ROBERT F. KENNEDY Jr.,0,0,0,0,0
Bergen,Closter 1,President,,,JILL STEIN,0,0,0,0,0
Bergen,Closter 2,Registered Voters,,,,,,,,1027
Bergen,Closter 2,Ballots Cast,,,,103,430,133,0,666
Bergen,Closter 2,President,,REP,DONALD J. TRUMP,55,204,27,0,286
Bergen,Closter 2,President,,DEM,KAMALA D. HARRIS,47,216,103,0,366
Bergen,Closter 2,President,,,CHASE OLIVER,0,1,0,0,1
Bergen,Closter 2,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Closter 2,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Closter 2,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Closter 2,President,,,JOSEPH KISHORE,0,0,1,0,1
Bergen,Closter 2,President,,,ROBERT F. KENNEDY Jr.,0,7,0,0,7
Bergen,Closter 2,President,,,JILL STEIN,0,0,0,0,0
Bergen,Closter 3,Registered Voters,,,,,,,,1168
Bergen,Closter 3,Ballots Cast,,,,139,463,137,0,739
Bergen,Closter 3,President,,REP,DONALD J. TRUMP,62,230,25,0,317
Bergen,Closter 3,President,,DEM,KAMALA D. HARRIS,74,218,106,0,398
Bergen,Closter 3,President,,,CHASE OLIVER,0,1,0,0,1
Bergen,Closter 3,President,,,CLAUDIA DE LA CRUZ,0,1,0,0,1
Bergen,Closter 3,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Closter 3,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Closter 3,President,,,JOSEPH KISHORE,0,1,0,0,1
Bergen,Closter 3,President,,,ROBERT F. KENNEDY Jr.,0,6,3,0,9
Bergen,Closter 3,President,,,JILL STEIN,0,0,0,0,0
Bergen,Closter 4,Registered Voters,,,,,,,,1104
Bergen,Closter 4,Ballots Cast,,,,122,419,169,0,710
Bergen,Closter 4,President,,REP,DONALD J. TRUMP,68,186,53,0,307
Bergen,Closter 4,President,,DEM,KAMALA D. HARRIS,51,217,114,0,382
Bergen,Closter 4,President,,,CHASE OLIVER,0,1,0,0,1
Bergen,Closter 4,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Closter 4,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Closter 4,President,,,RACHELE FRUIT,2,0,0,0,2
Bergen,Closter 4,President,,,JOSEPH KISHORE,0,2,0,0,2
Bergen,Closter 4,President,,,ROBERT F. KENNEDY Jr.,0,5,1,0,6
Bergen,Closter 4,President,,,JILL STEIN,0,0,0,0,0
Bergen,Closter 5,Registered Voters,,,,,,,,931
Bergen,Closter 5,Ballots Cast,,,,107,391,142,0,640
Bergen,Closter 5,President,,REP,DONALD J. TRUMP,53,184,32,0,269
Bergen,Closter 5,President,,DEM,KAMALA D. HARRIS,51,193,105,0,349
Bergen,Closter 5,President,,,CHASE OLIVER,0,1,0,0,1
Bergen,Closter 5,President,,,CLAUDIA DE LA CRUZ,0,1,0,0,1
Bergen,Closter 5,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Closter 5,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Closter 5,President,,,JOSEPH KISHORE,0,2,1,0,3
Bergen,Closter 5,President,,,ROBERT F. KENNEDY Jr.,0,3,2,0,5
Bergen,Closter 5,President,,,JILL STEIN,0,0,0,0,0
Bergen,Closter 6,Registered Voters,,,,,,,,1301
Bergen,Closter 6,Ballots Cast,,,,147,519,163,0,829
Bergen,Closter 6,President,,REP,DONALD J. TRUMP,70,227,38,0,335
Bergen,Closter 6,President,,DEM,KAMALA D. HARRIS,73,272,122,0,467
Bergen,Closter 6,President,,,CHASE OLIVER,0,2,1,0,3
Bergen,Closter 6,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Closter 6,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Closter 6,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Closter 6,President,,,JOSEPH KISHORE,0,3,1,0,4
Bergen,Closter 6,President,,,ROBERT F. KENNEDY Jr.,0,4,0,0,4
Bergen,Closter 6,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cresskill 1,Registered Voters,,,,,,,,1053
Bergen,Cresskill 1,Ballots Cast,,,,111,459,118,0,688
Bergen,Cresskill 1,President,,REP,DONALD J. TRUMP,60,238,33,0,331
Bergen,Cresskill 1,President,,DEM,KAMALA D. HARRIS,50,204,84,0,338
Bergen,Cresskill 1,President,,,CHASE OLIVER,0,4,0,0,4
Bergen,Cresskill 1,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cresskill 1,President,,,RANDALL A. TERRY,0,1,0,0,1
Bergen,Cresskill 1,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cresskill 1,President,,,JOSEPH KISHORE,0,0,0,0,0
Bergen,Cresskill 1,President,,,ROBERT F. KENNEDY Jr.,0,6,0,0,6
Bergen,Cresskill 1,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cresskill 2,Registered Voters,,,,,,,,1086
Bergen,Cresskill 2,Ballots Cast,,,,65,472,148,0,685
Bergen,Cresskill 2,President,,REP,DONALD J. TRUMP,27,230,35,0,292
Bergen,Cresskill 2,President,,DEM,KAMALA D. HARRIS,37,236,110,0,383
Bergen,Cresskill 2,President,,,CHASE OLIVER,0,0,0,0,0
Bergen,Cresskill 2,President,,,CLAUDIA DE LA CRUZ,0,1,1,0,2
Bergen,Cresskill 2,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cresskill 2,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cresskill 2,President,,,JOSEPH KISHORE,0,0,0,0,0
Bergen,Cresskill 2,President,,,ROBERT F. KENNEDY Jr.,0,3,1,0,4
Bergen,Cresskill 2,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cresskill 3,Registered Voters,,,,,,,,1678
Bergen,Cresskill 3,Ballots Cast,,,,182,715,163,0,1060
Bergen,Cresskill 3,President,,REP,DONALD J. TRUMP,119,382,50,0,551
Bergen,Cresskill 3,President,,DEM,KAMALA D. HARRIS,56,312,108,0,476
Bergen,Cresskill 3,President,,,CHASE OLIVER,1,2,0,0,3
Bergen,Cresskill 3,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cresskill 3,President,,,RANDALL A. TERRY,0,1,0,0,1
Bergen,Cresskill 3,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cresskill 3,President,,,JOSEPH KISHORE,0,1,0,0,1
Bergen,Cresskill 3,President,,,ROBERT F. KENNEDY Jr.,0,4,0,0,4
Bergen,Cresskill 3,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cresskill 4,Registered Voters,,,,,,,,1112
Bergen,Cresskill 4,Ballots Cast,,,,98,535,107,0,740
Bergen,Cresskill 4,President,,REP,DONALD J. TRUMP,53,256,19,0,328
Bergen,Cresskill 4,President,,DEM,KAMALA D. HARRIS,45,262,88,0,395
Bergen,Cresskill 4,President,,,CHASE OLIVER,0,5,0,0,5
Bergen,Cresskill 4,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cresskill 4,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cresskill 4,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cresskill 4,President,,,JOSEPH KISHORE,0,3,0,0,3
Bergen,Cresskill 4,President,,,ROBERT F. KENNEDY Jr.,0,3,0,0,3
Bergen,Cresskill 4,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cresskill 5,Registered Voters,,,,,,,,648
Bergen,Cresskill 5,Ballots Cast,,,,76,295,101,0,472
Bergen,Cresskill 5,President,,REP,DONALD J. TRUMP,45,172,28,0,245
Bergen,Cresskill 5,President,,DEM,KAMALA D. HARRIS,31,116,70,0,217
Bergen,Cresskill 5,President,,,CHASE OLIVER,0,1,1,0,2
Bergen,Cresskill 5,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cresskill 5,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cresskill 5,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cresskill 5,President,,,JOSEPH KISHORE,0,1,0,0,1
Bergen,Cresskill 5,President,,,ROBERT F. KENNEDY Jr.,0,3,0,0,3
Bergen,Cresskill 5,President,,,JILL STEIN,0,0,0,0,0
Bergen,Cresskill 6,Registered Voters,,,,,,,,738
Bergen,Cresskill 6,Ballots Cast,,,,70,337,96,0,503
Bergen,Cresskill 6,President,,REP,DONALD J. TRUMP,33,173,17,0,223
Bergen,Cresskill 6,President,,DEM,KAMALA D. HARRIS,35,153,79,0,267
Bergen,Cresskill 6,President,,,CHASE OLIVER,2,0,0,0,2
Bergen,Cresskill 6,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Cresskill 6,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Cresskill 6,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Cresskill 6,President,,,JOSEPH KISHORE,0,0,0,0,0
Bergen,Cresskill 6,President,,,ROBERT F. KENNEDY Jr.,0,3,0,0,3
Bergen,Cresskill 6,President,,,JILL STEIN,0,0,0,0,0
Bergen,Demarest 1,Registered Voters,,,,,,,,1163
Bergen,Demarest 1,Ballots Cast,,,,115,436,199,0,750
Bergen,Demarest 1,President,,REP,DONALD J. TRUMP,51,203,39,0,293
Bergen,Demarest 1,President,,DEM,KAMALA D. HARRIS,62,220,156,0,438
Bergen,Demarest 1,President,,,CHASE OLIVER,0,4,0,0,4
Bergen,Demarest 1,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Demarest 1,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Demarest 1,President,,,RACHELE FRUIT,1,0,0,0,1
Bergen,Demarest 1,President,,,JOSEPH KISHORE,0,0,1,0,1
Bergen,Demarest 1,President,,,ROBERT F. KENNEDY Jr.,0,3,1,0,4
Bergen,Demarest 1,President,,,JILL STEIN,0,2,0,0,2
Bergen,Demarest 2,Registered Voters,,,,,,,,1392
Bergen,Demarest 2,Ballots Cast,,,,117,506,260,0,883
Bergen,Demarest 2,President,,REP,DONALD J. TRUMP,47,240,62,0,349
Bergen,Demarest 2,President,,DEM,KAMALA D. HARRIS,67,254,188,0,509
Bergen,Demarest 2,President,,,CHASE OLIVER,0,1,1,0,2
Bergen,Demarest 2,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Demarest 2,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Demarest 2,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Demarest 2,President,,,JOSEPH KISHORE,0,2,0,0,2
Bergen,Demarest 2,President,,,ROBERT F. KENNEDY Jr.,0,2,1,0,3
Bergen,Demarest 2,President,,,JILL STEIN,0,0,0,0,0
Bergen,Demarest 3,Registered Voters,,,,,,,,1246
Bergen,Demarest 3,Ballots Cast,,,,115,467,260,0,842
Bergen,Demarest 3,President,,REP,DONALD J. TRUMP,60,182,50,0,292
Bergen,Demarest 3,President,,DEM,KAMALA D. HARRIS,53,268,204,0,525
Bergen,Demarest 3,President,,,CHASE OLIVER,1,1,1,0,3
Bergen,Demarest 3,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Demarest 3,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Demarest 3,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Demarest 3,President,,,JOSEPH KISHORE,0,3,1,0,4
Bergen,Demarest 3,President,,,ROBERT F. KENNEDY Jr.,0,4,0,0,4
Bergen,Demarest 3,President,,,JILL STEIN,0,0,0,0,0
Bergen,Dumont 1,Registered Voters,,,,,,,,1127
Bergen,Dumont 1,Ballots Cast,,,,104,494,118,0,716
Bergen,Dumont 1,President,,REP,DONALD J. TRUMP,44,250,24,0,318
Bergen,Dumont 1,President,,DEM,KAMALA D. HARRIS,60,231,87,0,378
Bergen,Dumont 1,President,,,CHASE OLIVER,0,1,0,0,1
Bergen,Dumont 1,President,,,CLAUDIA DE LA CRUZ,0,1,0,0,1
Bergen,Dumont 1,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Dumont 1,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Dumont 1,President,,,JOSEPH KISHORE,0,1,2,0,3
Bergen,Dumont 1,President,,,ROBERT F. KENNEDY Jr.,0,5,0,0,5
Bergen,Dumont 1,President,,,JILL STEIN,0,2,0,0,2
Bergen,Dumont 2,Registered Voters,,,,,,,,1406
Bergen,Dumont 2,Ballots Cast,,,,120,646,129,0,895
Bergen,Dumont 2,President,,REP,DONALD J. TRUMP,67,346,28,0,441
Bergen,Dumont 2,President,,DEM,KAMALA D. HARRIS,52,291,91,0,434
Bergen,Dumont 2,President,,,CHASE OLIVER,0,2,0,0,2
Bergen,Dumont 2,President,,,CLAUDIA DE LA CRUZ,0,0,0,0,0
Bergen,Dumont 2,President,,,RANDALL A. TERRY,0,0,0,0,0
Bergen,Dumont 2,President,,,RACHELE FRUIT,0,0,0,0,0
Bergen,Dumont 2,President,,,JOSEPH KISHORE,0,1,3,0,4
Bergen,Dumont 2,President,,,ROBERT F. KENNEDY Jr.,0,2,4,0,6
