county,precinct,office,district,party,candidate,early_voting,election_day,mail,provisional,overseas,votes,
Union,New Providence District 9,President,,DEM,DEM Kamala D. HARRIS,135,111,69,protected,protected,323,
Union,New Providence District 10,President,,DEM,DEM Kamala D. HARRIS,139,167,95,protected,protected,404,
Union,New Providence District 11,President,,DEM,DEM Kamala D. HARRIS,84,64,37,protected,protected,189,
Union,New Providence District 12,President,,DEM,DEM Kamala D. HARRIS,150,125,92,protected,protected,377,
Union,NP Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,147,96,113,protected,protected,365,
Union,NP Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,102,61,282,protected,protected,460,
Union,Plainfield Ward 1 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Plainfield Ward 1 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,48,
Union,Plainfield Ward 1 District 3,President,,DEM,DEM Kamala D. HARRIS,99,191,44,protected,protected,345,
Union,Plainfield Ward 1 District 4,President,,DEM,DEM Kamala D. HARRIS,176,253,96,protected,protected,541,
Union,Plainfield Ward 1 District 5,President,,DEM,DEM Kamala D. HARRIS,49,124,32,protected,protected,216,
Union,Plainfield Ward 1 District 6,President,,DEM,DEM Kamala D. HARRIS,73,116,31,protected,protected,224,
Union,Plainfield Ward 1 District 7,President,,DEM,DEM Kamala D. HARRIS,102,141,31,protected,protected,280,
Union,Plainfield Ward 1 District 8,President,,DEM,DEM Kamala D. HARRIS,93,171,54,protected,protected,331,
Union,PL W1 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,89,189,42,protected,protected,331,
Union,PL W1 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,129,196,42,protected,protected,384,
Union,Plainfield Ward 2 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,4,
Union,Plainfield Ward 2 District 3,President,,DEM,DEM Kamala D. HARRIS,56,148,23,protected,protected,231,
Union,Plainfield Ward 2 District 4,President,,DEM,DEM Kamala D. HARRIS,88,150,36,protected,protected,276,
Union,Plainfield Ward 2 District 5,President,,DEM,DEM Kamala D. HARRIS,91,183,71,protected,protected,353,
Union,Plainfield Ward 2 District 6,President,,DEM,DEM Kamala D. HARRIS,87,172,41,protected,protected,306,
Union,Plainfield Ward 2 District 7,President,,DEM,DEM Kamala D. HARRIS,103,177,49,protected,protected,335,
Union,Plainfield Ward 2 District 8,President,,DEM,DEM Kamala D. HARRIS,110,149,87,protected,protected,355,
Union,Plainfield Ward 2 District 9,President,,DEM,DEM Kamala D. HARRIS,125,217,35,protected,protected,396,
Union,Plainfield Ward 2 District 10,President,,DEM,DEM Kamala D. HARRIS,93,149,54,protected,protected,302,
Union,Plainfield Ward 2 District 11,President,,DEM,DEM Kamala D. HARRIS,93,138,80,protected,protected,318,
Union,PL W2 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,65,186,60,protected,protected,318,
Union,PL W2 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,165,290,118,protected,protected,586,
Union,Plainfield Ward 3 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Plainfield Ward 3 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,25,
Union,Plainfield Ward 3 District 3,President,,DEM,DEM Kamala D. HARRIS,68,122,25,protected,protected,220,
Union,Plainfield Ward 3 District 4,President,,DEM,DEM Kamala D. HARRIS,77,157,39,protected,protected,279,
Union,Plainfield Ward 3 District 5,President,,DEM,DEM Kamala D. HARRIS,133,195,76,protected,protected,415,
Union,Plainfield Ward 3 District 6,President,,DEM,DEM Kamala D. HARRIS,136,229,109,protected,protected,483,
Union,Plainfield Ward 3 District 7,President,,DEM,DEM Kamala D. HARRIS,109,187,55,protected,protected,356,
Union,Plainfield Ward 3 District 8,President,,DEM,DEM Kamala D. HARRIS,112,236,62,protected,protected,414,
Union,Plainfield Ward 3 District 9,President,,DEM,DEM Kamala D. HARRIS,116,167,57,protected,protected,345,
Union,Plainfield Ward 3 District 10,President,,DEM,DEM Kamala D. HARRIS,77,156,51,protected,protected,292,
Union,PL W3 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,110,180,67,protected,protected,366,
Union,PL W3 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,81,189,38,protected,protected,314,
Union,Plainfield Ward 4 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Plainfield Ward 4 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,11,
Union,Plainfield Ward 4 District 3,President,,DEM,DEM Kamala D. HARRIS,112,338,42,protected,protected,503,
Union,Plainfield Ward 4 District 4,President,,DEM,DEM Kamala D. HARRIS,147,311,54,protected,protected,530,
Union,Plainfield Ward 4 District 5,President,,DEM,DEM Kamala D. HARRIS,84,236,32,protected,protected,363,
Union,PL W4 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,71,172,32,protected,protected,278,
Union,PL W4 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,60,151,27,protected,protected,248,
Union,Rahway Ward 1 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Rahway Ward 1 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,3,
Union,Rahway Ward 1 District 3,President,,DEM,DEM Kamala D. HARRIS,149,104,61,protected,protected,321,
Union,Rahway Ward 1 District 4,President,,DEM,DEM Kamala D. HARRIS,218,168,63,protected,protected,459,
Union,RA W1 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,184,166,89,protected,protected,452,
Union,RA W1 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,164,202,70,protected,protected,444,
Union,Rahway Ward 2 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Rahway Ward 2 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,1,
Union,Rahway Ward 2 District 3,President,,DEM,DEM Kamala D. HARRIS,173,213,86,protected,protected,487,
Union,Rahway Ward 2 District 4,President,,DEM,DEM Kamala D. HARRIS,146,147,46,protected,protected,348,
Union,RA W2 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,160,138,68,protected,protected,372,
Union,RA W2 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,65,47,50,protected,protected,164,
Union,Rahway Ward 3 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Rahway Ward 3 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,4,
Union,Rahway Ward 3 District 3,President,,DEM,DEM Kamala D. HARRIS,128,169,77,protected,protected,387,
Union,Rahway Ward 3 District 4,President,,DEM,DEM Kamala D. HARRIS,117,127,77,protected,protected,331,
Union,Rahway Ward 3 District 5,President,,DEM,DEM Kamala D. HARRIS,124,117,64,protected,protected,312,
Union,RA W3 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,113,132,66,protected,protected,314,
Union,RA W3 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,116,117,58,protected,protected,302,
Union,Rahway Ward 4 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Rahway Ward 4 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,1,
Union,Rahway Ward 4 District 3,President,,DEM,DEM Kamala D. HARRIS,338,235,131,protected,protected,730,
Union,RA W4 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,272,183,107,protected,protected,584,
Union,RA W4 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,119,84,30,protected,protected,237,
Union,Rahway Ward 5 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Rahway Ward 5 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,3,
Union,Rahway Ward 5 District 3,President,,DEM,DEM Kamala D. HARRIS,223,228,86,protected,protected,548,
Union,Rahway Ward 5 District 4,President,,DEM,DEM Kamala D. HARRIS,135,177,49,protected,protected,369,
Union,RA W5 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,66,85,35,protected,protected,189,
Union,RA W5 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,112,134,54,protected,protected,310,
Union,Rahway Ward 6 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Rahway Ward 6 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,5,
Union,Rahway Ward 6 District 3,President,,DEM,DEM Kamala D. HARRIS,195,162,60,protected,protected,423,
Union,Rahway Ward 6 District 4,President,,DEM,DEM Kamala D. HARRIS,76,119,30,protected,protected,232,
Union,RA W6 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,142,136,75,protected,protected,363,
Union,RA W6 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,105,136,89,protected,protected,338,
Union,Roselle Ward 1 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Roselle Ward 1 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,1,
Union,Roselle Ward 1 District 3,President,,DEM,DEM Kamala D. HARRIS,93,145,36,protected,protected,283,
Union,Roselle Ward 1 District 4,President,,DEM,DEM Kamala D. HARRIS,112,139,48,protected,protected,310,
Union,RO W1 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,72,112,23,protected,protected,210,
Union,RO W1 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,113,175,38,protected,protected,337,
Union,Roselle Ward 2 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Roselle Ward 2 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,1,
Union,Roselle Ward 2 District 3,President,,DEM,DEM Kamala D. HARRIS,83,130,36,protected,protected,254,
Union,Roselle Ward 2 District 4,President,,DEM,DEM Kamala D. HARRIS,121,146,49,protected,protected,326,
Union,RO W2 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,130,185,58,protected,protected,379,
Union,RO W2 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,71,160,63,protected,protected,303,
Union,Roselle Ward 3 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Roselle Ward 3 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Roselle Ward 3 District 3,President,,DEM,DEM Kamala D. HARRIS,72,106,31,protected,protected,225,
Union,Roselle Ward 3 District 4,President,,DEM,DEM Kamala D. HARRIS,88,161,37,protected,protected,291,
Union,RO W3 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,87,144,34,protected,protected,278,
Union,RO W3 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,200,209,56,protected,protected,473,
Union,Roselle Ward 4 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Roselle Ward 4 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,2,
Union,Roselle Ward 4 District 3,President,,DEM,DEM Kamala D. HARRIS,166,241,102,protected,protected,519,
Union,RO W4 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,167,201,59,protected,protected,436,
Union,RO W4 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,108,170,45,protected,protected,333,
Union,Roselle Ward 5 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Roselle Ward 5 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,3,
Union,Roselle Ward 5 District 3,President,,DEM,DEM Kamala D. HARRIS,196,206,61,protected,protected,473,
Union,Roselle Ward 5 District 4,President,,DEM,DEM Kamala D. HARRIS,206,182,83,protected,protected,486,
Union,RO W5 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,250,298,74,protected,protected,635,
Union,RO W5 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,161,86,38,protected,protected,288,
Union,Roselle Park Ward 1 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Roselle Park Ward 1 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,8,
Union,RP W1 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,88,177,31,protected,protected,299,
Union,RP W1 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,110,204,51,protected,protected,374,
Union,Roselle Park Ward 2 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Roselle Park Ward 2 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,1,
Union,RP W2 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,113,227,50,protected,protected,395,
Union,RP W2 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,103,202,63,protected,protected,374,
Union,Roselle Park Ward 3 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Roselle Park Ward 3 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,1,
Union,RP W3 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,59,143,29,protected,protected,236,
Union,RP W3 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,108,213,66,protected,protected,395,
Union,Roselle Park Ward 4 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Roselle Park Ward 4 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,1,
Union,RP W4 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,91,164,22,protected,protected,288,
Union,RP W4 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,81,179,44,protected,protected,309,
Union,Roselle Park Ward 5 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Roselle Park Ward 5 District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,1,
Union,RP W5 Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,64,126,33,protected,protected,228,
Union,RP W5 Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,71,229,80,protected,protected,389,
Union,Scotch Plains District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Scotch Plains District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,1,
Union,Scotch Plains District 3,President,,DEM,DEM Kamala D. HARRIS,147,238,120,protected,protected,514,
Union,Scotch Plains District 4,President,,DEM,DEM Kamala D. HARRIS,94,191,111,protected,protected,400,
Union,Scotch Plains District 5,President,,DEM,DEM Kamala D. HARRIS,86,152,97,protected,protected,341,
Union,Scotch Plains District 6,President,,DEM,DEM Kamala D. HARRIS,59,182,81,protected,protected,329,
Union,Scotch Plains District 7,President,,DEM,DEM Kamala D. HARRIS,90,187,83,protected,protected,368,
Union,Scotch Plains District 8,President,,DEM,DEM Kamala D. HARRIS,125,211,98,protected,protected,444,
Union,Scotch Plains District 9,President,,DEM,DEM Kamala D. HARRIS,104,184,108,protected,protected,404,
Union,Scotch Plains District 10,President,,DEM,DEM Kamala D. HARRIS,125,229,131,protected,protected,496,
Union,Scotch Plains District 11,President,,DEM,DEM Kamala D. HARRIS,99,169,104,protected,protected,378,
Union,Scotch Plains District 12,President,,DEM,DEM Kamala D. HARRIS,94,190,85,protected,protected,372,
Union,Scotch Plains District 13,President,,DEM,DEM Kamala D. HARRIS,94,160,112,protected,protected,370,
Union,Scotch Plains District 14,President,,DEM,DEM Kamala D. HARRIS,77,163,87,protected,protected,333,
Union,Scotch Plains District 15,President,,DEM,DEM Kamala D. HARRIS,63,176,131,protected,protected,372,
Union,Scotch Plains District 16,President,,DEM,DEM Kamala D. HARRIS,82,131,87,protected,protected,307,
Union,Scotch Plains District 17,President,,DEM,DEM Kamala D. HARRIS,113,166,165,protected,protected,450,
Union,Scotch Plains District 18,President,,DEM,DEM Kamala D. HARRIS,138,191,159,protected,protected,497,
Union,Scotch Plains District 19,President,,DEM,DEM Kamala D. HARRIS,122,141,150,protected,protected,420,
Union,Scotch Plains District 20,President,,DEM,DEM Kamala D. HARRIS,75,179,130,protected,protected,388,
Union,Scotch Plains District 21,President,,DEM,DEM Kamala D. HARRIS,87,187,123,protected,protected,404,
Union,Scotch Plains District 22,President,,DEM,DEM Kamala D. HARRIS,124,201,179,protected,protected,519,
Union,Scotch Plains District 23,President,,DEM,DEM Kamala D. HARRIS,135,165,122,protected,protected,434,
Union,SC Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,39,120,76,protected,protected,236,
Union,SC Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,57,100,93,protected,protected,255,
Union,Springfield District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
Union,Springfield District 2,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,41,
Union,Springfield District 3,President,,DEM,DEM Kamala D. HARRIS,137,175,97,protected,protected,414,
Union,Springfield District 4,President,,DEM,DEM Kamala D. HARRIS,55,158,58,protected,protected,277,
Union,Springfield District 5,President,,DEM,DEM Kamala D. HARRIS,50,114,46,protected,protected,214,
Union,Springfield District 6,President,,DEM,DEM Kamala D. HARRIS,71,175,88,protected,protected,346,
Union,Springfield District 7,President,,DEM,DEM Kamala D. HARRIS,78,133,90,protected,protected,310,
Union,Springfield District 8,President,,DEM,DEM Kamala D. HARRIS,183,245,171,protected,protected,616,
Union,Springfield District 9,President,,DEM,DEM Kamala D. HARRIS,101,146,130,protected,protected,383,
Union,Springfield District 10,President,,DEM,DEM Kamala D. HARRIS,62,124,58,protected,protected,249,
Union,Springfield District 11,President,,DEM,DEM Kamala D. HARRIS,132,197,117,protected,protected,453,
Union,Springfield District 12,President,,DEM,DEM Kamala D. HARRIS,156,143,182,protected,protected,493,
Union,Springfield District 13,President,,DEM,DEM Kamala D. HARRIS,99,142,95,protected,protected,350,
Union,Springfield District 14,President,,DEM,DEM Kamala D. HARRIS,108,134,65,protected,protected,315,
Union,Springfield District 15,President,,DEM,DEM Kamala D. HARRIS,81,125,111,protected,protected,321,
Union,SP Provisional Ballots,President,,DEM,DEM Kamala D. HARRIS,65,86,82,protected,protected,237,
Union,SP Overseas Ballots,President,,DEM,DEM Kamala D. HARRIS,117,119,129,protected,protected,375,
Union,Summit Ward 1 District 1,President,,DEM,DEM Kamala D. HARRIS,0,0,0,protected,protected,0,
