county,precinct,office,district,party,candidate,votes,early_voting,election_day_icp,election_day_icx,mail,provisional
Burlington,Delran Township Election District: Ward 1 - District 6,Board of County Commissioners,,DEM,Tyler J. Burrell,233,17,133,0,83,0
Burlington,Delran Township Election District: Ward 2 - District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,347,99,129,0,119,0
Burlington,Delran Township Election District: Ward 2 - District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,339,60,202,0,77,0
Burlington,Delran Township Election District: Ward 2 - District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,269,44,154,0,71,0
Burlington,Delran Township Election District: Ward 2 - District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,288,40,180,0,68,0
Burlington,Delran Township Election District: Ward 2 - District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,104,18,68,0,18,0
Burlington,Delran Township Election District: Ward 2 - District 6,Board of County Commissioners,,DEM,Tyler J. Burrell,355,86,187,0,82,0
Burlington,Delran Township Election District: Ward 3 - District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,233,20,148,0,65,0
Burlington,Delran Township Election District: Ward 3 - District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,280,46,166,0,68,0
Burlington,Delran Township Election District: Ward 3 - District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,317,54,164,0,99,0
Burlington,Delran Township Election District: Ward 3 - District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,257,47,133,0,77,0
Burlington,Delran Township Election District: Ward 3 - District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,252,31,128,0,93,0
Burlington,Delran Township Election District: Ward 3 - District 6,Board of County Commissioners,,DEM,Tyler J. Burrell,141,22,77,0,42,0
Burlington,Eastampton Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,237,42,137,0,58,0
Burlington,Eastampton Township Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,806,239,343,0,224,0
Burlington,Eastampton Township Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,533,124,306,0,103,0
Burlington,Eastampton Township Election District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,346,48,211,0,87,0
Burlington,Edgewater Park Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,156,29,92,0,35,0
Burlington,Edgewater Park Township Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,196,34,120,0,42,0
Burlington,Edgewater Park Township Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,264,41,181,0,42,0
Burlington,Edgewater Park Township Election District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,242,50,150,0,42,0
Burlington,Edgewater Park Township Election District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,304,46,182,0,76,0
Burlington,Edgewater Park Township Election District 6,Board of County Commissioners,,DEM,Tyler J. Burrell,519,131,255,0,133,0
Burlington,Edgewater Park Township Election District 7,Board of County Commissioners,,DEM,Tyler J. Burrell,369,62,233,0,74,0
Burlington,Edgewater Park Township Election District 8,Board of County Commissioners,,DEM,Tyler J. Burrell,287,41,163,0,83,0
Burlington,Evesham Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,417,93,201,0,123,0
Burlington,Evesham Township Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,336,62,189,0,85,0
Burlington,Evesham Township Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,546,143,218,0,185,0
Burlington,Evesham Township Election District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,365,95,170,0,100,0
Burlington,Evesham Township Election District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,199,68,90,0,41,0
Burlington,Evesham Township Election District 6,Board of County Commissioners,,DEM,Tyler J. Burrell,341,115,114,0,112,0
Burlington,Evesham Township Election District 7,Board of County Commissioners,,DEM,Tyler J. Burrell,526,160,195,0,171,0
Burlington,Evesham Township Election District 8,Board of County Commissioners,,DEM,Tyler J. Burrell,631,229,220,0,182,0
Burlington,Evesham Township Election District 9,Board of County Commissioners,,DEM,Tyler J. Burrell,396,118,159,0,119,0
Burlington,Evesham Township Election District 10,Board of County Commissioners,,DEM,Tyler J. Burrell,197,47,90,0,60,0
Burlington,Evesham Township Election District 11,Board of County Commissioners,,DEM,Tyler J. Burrell,250,59,118,0,73,0
Burlington,Evesham Township Election District 12,Board of County Commissioners,,DEM,Tyler J. Burrell,378,93,191,0,94,0
Burlington,Evesham Township Election District 13,Board of County Commissioners,,DEM,Tyler J. Burrell,582,142,164,0,276,0
Burlington,Evesham Township Election District 14,Board of County Commissioners,,DEM,Tyler J. Burrell,476,134,213,0,129,0
Burlington,Evesham Township Election District 15,Board of County Commissioners,,DEM,Tyler J. Burrell,275,74,121,0,80,0
Burlington,Evesham Township Election District 16,Board of County Commissioners,,DEM,Tyler J. Burrell,389,113,132,0,144,0
Burlington,Evesham Township Election District 17,Board of County Commissioners,,DEM,Tyler J. Burrell,197,56,78,0,63,0
Burlington,Evesham Township Election District 18,Board of County Commissioners,,DEM,Tyler J. Burrell,512,152,207,0,153,0
Burlington,Evesham Township Election District 19,Board of County Commissioners,,DEM,Tyler J. Burrell,411,91,216,0,104,0
Burlington,Evesham Township Election District 20,Board of County Commissioners,,DEM,Tyler J. Burrell,387,89,169,0,129,0
Burlington,Evesham Township Election District 21,Board of County Commissioners,,DEM,Tyler J. Burrell,576,178,225,0,173,0
Burlington,Evesham Township Election District 22,Board of County Commissioners,,DEM,Tyler J. Burrell,279,56,131,0,92,0
Burlington,Evesham Township Election District 23,Board of County Commissioners,,DEM,Tyler J. Burrell,189,28,91,0,70,0
Burlington,Evesham Township Election District 24,Board of County Commissioners,,DEM,Tyler J. Burrell,875,268,310,0,297,0
Burlington,Evesham Township Election District 25,Board of County Commissioners,,DEM,Tyler J. Burrell,301,106,106,0,89,0
Burlington,Evesham Township Election District 26,Board of County Commissioners,,DEM,Tyler J. Burrell,425,99,184,0,142,0
Burlington,Evesham Township Election District 27,Board of County Commissioners,,DEM,Tyler J. Burrell,276,80,115,0,81,0
Burlington,Evesham Township Election District 28,Board of County Commissioners,,DEM,Tyler J. Burrell,474,108,250,0,116,0
Burlington,Evesham Township Election District 29,Board of County Commissioners,,DEM,Tyler J. Burrell,452,95,280,0,77,0
Burlington,Evesham Township Election District 30,Board of County Commissioners,,DEM,Tyler J. Burrell,756,234,159,0,363,0
Burlington,Evesham Township Election District 31,Board of County Commissioners,,DEM,Tyler J. Burrell,363,108,161,0,94,0
Burlington,Evesham Township Election District 32,Board of County Commissioners,,DEM,Tyler J. Burrell,414,132,193,0,89,0
Burlington,Fieldsboro Borough Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,155,13,125,0,17,0
Burlington,Florence Township Election District: Ward 1 - District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,539,109,235,0,195,0
Burlington,Florence Township Election District: Ward 1 - District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,361,38,252,0,71,0
Burlington,Florence Township Election District: Ward 1 - District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,360,31,256,0,73,0
Burlington,Florence Township Election District: Ward 2 - District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,423,78,219,0,126,0
Burlington,Florence Township Election District: Ward 2 - District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,445,111,230,0,104,0
Burlington,Florence Township Election District: Ward 2 - District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,167,30,108,0,29,0
Burlington,Florence Township Election District: Ward 3 - District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,295,50,172,0,73,0
Burlington,Florence Township Election District: Ward 3 - District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,281,32,191,0,58,0
Burlington,Florence Township Election District: Ward 3 - District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,264,33,174,0,57,0
Burlington,Hainesport Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,237,47,119,0,71,0
Burlington,Hainesport Township Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,347,57,135,0,155,0
Burlington,Hainesport Township Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,367,90,147,0,130,0
Burlington,Hainesport Township Election District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,133,10,76,0,47,0
Burlington,Hainesport Township Election District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,401,81,201,0,119,0
Burlington,Lumberton Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,211,40,76,0,95,0
Burlington,Lumberton Township Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,383,67,202,0,114,0
Burlington,Lumberton Township Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,245,60,134,0,51,0
Burlington,Lumberton Township Election District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,195,26,111,0,58,0
Burlington,Lumberton Township Election District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,491,139,215,0,137,0
Burlington,Lumberton Township Election District 6,Board of County Commissioners,,DEM,Tyler J. Burrell,300,79,149,0,72,0
Burlington,Lumberton Township Election District 7,Board of County Commissioners,,DEM,Tyler J. Burrell,350,69,190,0,91,0
Burlington,Lumberton Township Election District 8,Board of County Commissioners,,DEM,Tyler J. Burrell,620,148,344,0,128,0
Burlington,Lumberton Township Election District 9,Board of County Commissioners,,DEM,Tyler J. Burrell,431,116,212,0,103,0
Burlington,Lumberton Township Election District 10,Board of County Commissioners,,DEM,Tyler J. Burrell,308,45,111,0,152,0
Burlington,Mansfield Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,209,48,103,0,58,0
Burlington,Mansfield Township Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,302,41,170,0,91,0
Burlington,Mansfield Township Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,316,73,156,0,87,0
Burlington,Mansfield Township Election District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,307,22,151,0,134,0
Burlington,Mansfield Township Election District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,299,21,145,0,133,0
Burlington,Mansfield Township Election District 6,Board of County Commissioners,,DEM,Tyler J. Burrell,293,23,136,0,134,0
Burlington,Mansfield Township Election District 7,Board of County Commissioners,,DEM,Tyler J. Burrell,506,122,266,0,118,0
Burlington,Mansfield Township Election District 8,Board of County Commissioners,,DEM,Tyler J. Burrell,161,42,67,0,52,0
Burlington,Maple Shade Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,271,27,194,0,50,0
Burlington,Maple Shade Township Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,180,22,128,0,30,0
Burlington,Maple Shade Township Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,140,11,92,0,37,0
Burlington,Maple Shade Township Election District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,252,18,150,0,84,0
Burlington,Maple Shade Township Election District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,231,24,180,0,27,0
Burlington,Maple Shade Township Election District 6,Board of County Commissioners,,DEM,Tyler J. Burrell,232,31,161,0,40,0
Burlington,Maple Shade Township Election District 7,Board of County Commissioners,,DEM,Tyler J. Burrell,192,5,144,0,43,0
Burlington,Maple Shade Township Election District 8,Board of County Commissioners,,DEM,Tyler J. Burrell,222,29,149,0,44,0
Burlington,Maple Shade Township Election District 9,Board of County Commissioners,,DEM,Tyler J. Burrell,145,14,103,0,28,0
Burlington,Maple Shade Township Election District 10,Board of County Commissioners,,DEM,Tyler J. Burrell,173,22,108,0,43,0
Burlington,Maple Shade Township Election District 11,Board of County Commissioners,,DEM,Tyler J. Burrell,248,25,141,0,82,0
Burlington,Maple Shade Township Election District 12,Board of County Commissioners,,DEM,Tyler J. Burrell,125,15,81,0,29,0
Burlington,Maple Shade Township Election District 13,Board of County Commissioners,,DEM,Tyler J. Burrell,128,10,86,0,32,0
Burlington,Maple Shade Township Election District 14,Board of County Commissioners,,DEM,Tyler J. Burrell,324,56,216,0,52,0
Burlington,Maple Shade Township Election District 15,Board of County Commissioners,,DEM,Tyler J. Burrell,408,86,240,0,82,0
Burlington,Maple Shade Township Election District 16,Board of County Commissioners,,DEM,Tyler J. Burrell,342,87,183,0,72,0
Burlington,Maple Shade Township Election District 17,Board of County Commissioners,,DEM,Tyler J. Burrell,209,16,130,0,63,0
Burlington,Maple Shade Township Election District 18,Board of County Commissioners,,DEM,Tyler J. Burrell,110,13,78,0,19,0
Burlington,Maple Shade Township Election District 19,Board of County Commissioners,,DEM,Tyler J. Burrell,452,54,336,0,62,0
Burlington,Medford Lakes Borough Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,277,71,131,0,75,0
Burlington,Medford Lakes Borough Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,312,60,173,0,79,0
Burlington,Medford Lakes Borough Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,297,73,166,0,58,0
Burlington,Medford Lakes Borough Election District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,299,55,171,0,73,0
Burlington,Medford Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,272,106,96,0,70,0
Burlington,Medford Township Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,314,123,101,0,90,0
Burlington,Medford Township Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,322,97,116,0,109,0
Burlington,Medford Township Election District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,197,50,91,0,56,0
Burlington,Medford Township Election District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,210,70,78,0,62,0
Burlington,Medford Township Election District 6,Board of County Commissioners,,DEM,Tyler J. Burrell,1119,357,311,0,451,0
