county,municipality,office,district,party,candidate,votes
Sussex,Montague Twp.,President,,Workers World Party,Monica Moorehead,0
Sussex,Montague Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Sussex,Newton Town,President,,Democratic,Hillary Rodham Clinton,1352
Sussex,Newton Town,President,,Republican,Donald J. Trump,1658
Sussex,Newton Town,President,,Libertarian Party,Gary Johnson,101
Sussex,Newton Town,President,,Green Party,Jill Stein,42
Sussex,Newton Town,President,,Constitution Party,Darrell Castle,19
Sussex,Newton Town,President,,Socialist Workers Party,Alyson Kennedy,3
Sussex,Newton Town,President,,American Delta Party,Rocky Roque De la Fuente,3
Sussex,Newton Town,President,,Workers World Party,Monica Moorehead,4
Sussex,Newton Town,President,,Socialism and Liberation,Gloria La Riva,3
Sussex,Ogdensburg Boro,President,,Democratic,Hillary Rodham Clinton,351
Sussex,Ogdensburg Boro,President,,Republican,Donald J. Trump,744
Sussex,Ogdensburg Boro,President,,Libertarian Party,Gary Johnson,33
Sussex,Ogdensburg Boro,President,,Green Party,Jill Stein,12
Sussex,Ogdensburg Boro,President,,Constitution Party,Darrell Castle,3
Sussex,Ogdensburg Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Sussex,Ogdensburg Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Sussex,Ogdensburg Boro,President,,Workers World Party,Monica Moorehead,1
Sussex,Ogdensburg Boro,President,,Socialism and Liberation,Gloria La Riva,0
Sussex,Sandyston Twp.,President,,Democratic,Hillary Rodham Clinton,282
Sussex,Sandyston Twp.,President,,Republican,Donald J. Trump,747
Sussex,Sandyston Twp.,President,,Libertarian Party,Gary Johnson,30
Sussex,Sandyston Twp.,President,,Green Party,Jill Stein,19
Sussex,Sandyston Twp.,President,,Constitution Party,Darrell Castle,7
Sussex,Sandyston Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Sussex,Sandyston Twp.,President,,American Delta Party,Rocky Roque De la Fuente,3
Sussex,Sandyston Twp.,President,,Workers World Party,Monica Moorehead,0
Sussex,Sandyston Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Sussex,Sparta Twp.,President,,Democratic,Hillary Rodham Clinton,4061
Sussex,Sparta Twp.,President,,Republican,Donald J. Trump,6325
Sussex,Sparta Twp.,President,,Libertarian Party,Gary Johnson,287
Sussex,Sparta Twp.,President,,Green Party,Jill Stein,86
Sussex,Sparta Twp.,President,,Constitution Party,Darrell Castle,19
Sussex,Sparta Twp.,President,,Socialist Workers Party,Alyson Kennedy,3
Sussex,Sparta Twp.,President,,American Delta Party,Rocky Roque De la Fuente,7
Sussex,Sparta Twp.,President,,Workers World Party,Monica Moorehead,4
Sussex,Sparta Twp.,President,,Socialism and Liberation,Gloria La Riva,4
Sussex,Stanhope Boro,President,,Democratic,Hillary Rodham Clinton,743
Sussex,Stanhope Boro,President,,Republican,Donald J. Trump,1036
Sussex,Stanhope Boro,President,,Libertarian Party,Gary Johnson,41
Sussex,Stanhope Boro,President,,Green Party,Jill Stein,18
Sussex,Stanhope Boro,President,,Constitution Party,Darrell Castle,8
Sussex,Stanhope Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Sussex,Stanhope Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Sussex,Stanhope Boro,President,,Workers World Party,Monica Moorehead,0
Sussex,Stanhope Boro,President,,Socialism and Liberation,Gloria La Riva,0
Sussex,Stillwater Twp.,President,,Democratic,Hillary Rodham Clinton,682
Sussex,Stillwater Twp.,President,,Republican,Donald J. Trump,1464
Sussex,Stillwater Twp.,President,,Libertarian Party,Gary Johnson,73
Sussex,Stillwater Twp.,President,,Green Party,Jill Stein,40
Sussex,Stillwater Twp.,President,,Constitution Party,Darrell Castle,10
Sussex,Stillwater Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Sussex,Stillwater Twp.,President,,American Delta Party,Rocky Roque De la Fuente,2
Sussex,Stillwater Twp.,President,,Workers World Party,Monica Moorehead,0
Sussex,Stillwater Twp.,President,,Socialism and Liberation,Gloria La Riva,1
Sussex,Sussex Boro,President,,Democratic,Hillary Rodham Clinton,207
Sussex,Sussex Boro,President,,Republican,Donald J. Trump,497
Sussex,Sussex Boro,President,,Libertarian Party,Gary Johnson,26
Sussex,Sussex Boro,President,,Green Party,Jill Stein,12
Sussex,Sussex Boro,President,,Constitution Party,Darrell Castle,6
Sussex,Sussex Boro,President,,Socialist Workers Party,Alyson Kennedy,2
Sussex,Sussex Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Sussex,Sussex Boro,President,,Workers World Party,Monica Moorehead,0
Sussex,Sussex Boro,President,,Socialism and Liberation,Gloria La Riva,1
Sussex,Vernon Twp.,President,,Democratic,Hillary Rodham Clinton,3536
Sussex,Vernon Twp.,President,,Republican,Donald J. Trump,7283
Sussex,Vernon Twp.,President,,Libertarian Party,Gary Johnson,376
Sussex,Vernon Twp.,President,,Green Party,Jill Stein,143
Sussex,Vernon Twp.,President,,Constitution Party,Darrell Castle,30
Sussex,Vernon Twp.,President,,Socialist Workers Party,Alyson Kennedy,2
Sussex,Vernon Twp.,President,,American Delta Party,Rocky Roque De la Fuente,7
Sussex,Vernon Twp.,President,,Workers World Party,Monica Moorehead,11
Sussex,Vernon Twp.,President,,Socialism and Liberation,Gloria La Riva,1
Sussex,Walpack Twp.,President,,Democratic,Hillary Rodham Clinton,4
Sussex,Walpack Twp.,President,,Republican,Donald J. Trump,8
Sussex,Walpack Twp.,President,,Libertarian Party,Gary Johnson,0
Sussex,Walpack Twp.,President,,Green Party,Jill Stein,0
Sussex,Walpack Twp.,President,,Constitution Party,Darrell Castle,0
Sussex,Walpack Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Sussex,Walpack Twp.,President,,American Delta Party,Rocky Roque De la Fuente,0
Sussex,Walpack Twp.,President,,Workers World Party,Monica Moorehead,0
Sussex,Walpack Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Sussex,Wantage Twp.,President,,Democratic,Hillary Rodham Clinton,1400
Sussex,Wantage Twp.,President,,Republican,Donald J. Trump,3969
Sussex,Wantage Twp.,President,,Libertarian Party,Gary Johnson,123
Sussex,Wantage Twp.,President,,Green Party,Jill Stein,51
Sussex,Wantage Twp.,President,,Constitution Party,Darrell Castle,18
Sussex,Wantage Twp.,President,,Socialist Workers Party,Alyson Kennedy,4
Sussex,Wantage Twp.,President,,American Delta Party,Rocky Roque De la Fuente,3
Sussex,Wantage Twp.,President,,Workers World Party,Monica Moorehead,1
Sussex,Wantage Twp.,President,,Socialism and Liberation,Gloria La Riva,2
Sussex,Federal Overseas,President,,Democratic,Hillary Rodham Clinton,91
Sussex,Federal Overseas,President,,Republican,Donald J. Trump,12
Sussex,Federal Overseas,President,,Libertarian Party,Gary Johnson,2
Sussex,Federal Overseas,President,,Green Party,Jill Stein,2
Sussex,Federal Overseas,President,,Constitution Party,Darrell Castle,0
Sussex,Federal Overseas,President,,Socialist Workers Party,Alyson Kennedy,0
Sussex,Federal Overseas,President,,American Delta Party,Rocky Roque De la Fuente,0
Sussex,Federal Overseas,President,,Workers World Party,Monica Moorehead,0
Sussex,Federal Overseas,President,,Socialism and Liberation,Gloria La Riva,0
Union,Berkeley Heights Twp.,President,,Democratic,Hillary Rodham Clinton,3482
Union,Berkeley Heights Twp.,President,,Republican,Donald J. Trump,3359
Union,Berkeley Heights Twp.,President,,Libertarian Party,Gary Johnson,197
Union,Berkeley Heights Twp.,President,,Green Party,Jill Stein,47
Union,Berkeley Heights Twp.,President,,Constitution Party,Darrell Castle,14
Union,Berkeley Heights Twp.,President,,Socialist Workers Party,Alyson Kennedy,7
Union,Berkeley Heights Twp.,President,,American Delta Party,Rocky Roque De la Fuente,2
Union,Berkeley Heights Twp.,President,,Workers World Party,Monica Moorehead,0
Union,Berkeley Heights Twp.,President,,Socialism and Liberation,Gloria La Riva,3
Union,Clark Twp.,President,,Democratic,Hillary Rodham Clinton,2967
Union,Clark Twp.,President,,Republican,Donald J. Trump,5182
Union,Clark Twp.,President,,Libertarian Party,Gary Johnson,156
Union,Clark Twp.,President,,Green Party,Jill Stein,62
Union,Clark Twp.,President,,Constitution Party,Darrell Castle,12
Union,Clark Twp.,President,,Socialist Workers Party,Alyson Kennedy,14
Union,Clark Twp.,President,,American Delta Party,Rocky Roque De la Fuente,5
Union,Clark Twp.,President,,Workers World Party,Monica Moorehead,1
Union,Clark Twp.,President,,Socialism and Liberation,Gloria La Riva,1
Union,Cranford Twp.,President,,Democratic,Hillary Rodham Clinton,7057
Union,Cranford Twp.,President,,Republican,Donald J. Trump,5559
Union,Cranford Twp.,President,,Libertarian Party,Gary Johnson,322
Union,Cranford Twp.,President,,Green Party,Jill Stein,123
Union,Cranford Twp.,President,,Constitution Party,Darrell Castle,35
Union,Cranford Twp.,President,,Socialist Workers Party,Alyson Kennedy,18
Union,Cranford Twp.,President,,American Delta Party,Rocky Roque De la Fuente,6
Union,Cranford Twp.,President,,Workers World Party,Monica Moorehead,0
Union,Cranford Twp.,President,,Socialism and Liberation,Gloria La Riva,5
Union,Elizabeth City,President,,Democratic,Hillary Rodham Clinton,25493
Union,Elizabeth City,President,,Republican,Donald J. Trump,6057
Union,Elizabeth City,President,,Libertarian Party,Gary Johnson,265
Union,Elizabeth City,President,,Green Party,Jill Stein,258
Union,Elizabeth City,President,,Constitution Party,Darrell Castle,46
Union,Elizabeth City,President,,Socialist Workers Party,Alyson Kennedy,101
Union,Elizabeth City,President,,American Delta Party,Rocky Roque De la Fuente,20
Union,Elizabeth City,President,,Workers World Party,Monica Moorehead,7
Union,Elizabeth City,President,,Socialism and Liberation,Gloria La Riva,30
Union,Fanwood Boro,President,,Democratic,Hillary Rodham Clinton,2542
Union,Fanwood Boro,President,,Republican,Donald J. Trump,1512
Union,Fanwood Boro,President,,Libertarian Party,Gary Johnson,108
Union,Fanwood Boro,President,,Green Party,Jill Stein,36
Union,Fanwood Boro,President,,Constitution Party,Darrell Castle,3
Union,Fanwood Boro,President,,Socialist Workers Party,Alyson Kennedy,8
Union,Fanwood Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Union,Fanwood Boro,President,,Workers World Party,Monica Moorehead,0
Union,Fanwood Boro,President,,Socialism and Liberation,Gloria La Riva,2
Union,Garwood Boro,President,,Democratic,Hillary Rodham Clinton,1026
Union,Garwood Boro,President,,Republican,Donald J. Trump,1130
Union,Garwood Boro,President,,Libertarian Party,Gary Johnson,63
Union,Garwood Boro,President,,Green Party,Jill Stein,24
Union,Garwood Boro,President,,Constitution Party,Darrell Castle,7
Union,Garwood Boro,President,,Socialist Workers Party,Alyson Kennedy,4
Union,Garwood Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Union,Garwood Boro,President,,Workers World Party,Monica Moorehead,0
Union,Garwood Boro,President,,Socialism and Liberation,Gloria La Riva,2
Union,Hillside Twp.,President,,Democratic,Hillary Rodham Clinton,7663
Union,Hillside Twp.,President,,Republican,Donald J. Trump,1300
Union,Hillside Twp.,President,,Libertarian Party,Gary Johnson,50
Union,Hillside Twp.,President,,Green Party,Jill Stein,69
Union,Hillside Twp.,President,,Constitution Party,Darrell Castle,9
Union,Hillside Twp.,President,,Socialist Workers Party,Alyson Kennedy,15
Union,Hillside Twp.,President,,American Delta Party,Rocky Roque De la Fuente,5
Union,Hillside Twp.,President,,Workers World Party,Monica Moorehead,1
Union,Hillside Twp.,President,,Socialism and Liberation,Gloria La Riva,2
Union,Kenilworth Boro,President,,Democratic,Hillary Rodham Clinton,1491
Union,Kenilworth Boro,President,,Republican,Donald J. Trump,2146
Union,Kenilworth Boro,President,,Libertarian Party,Gary Johnson,67
Union,Kenilworth Boro,President,,Green Party,Jill Stein,29
Union,Kenilworth Boro,President,,Constitution Party,Darrell Castle,3
Union,Kenilworth Boro,President,,Socialist Workers Party,Alyson Kennedy,9
Union,Kenilworth Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Union,Kenilworth Boro,President,,Workers World Party,Monica Moorehead,1
Union,Kenilworth Boro,President,,Socialism and Liberation,Gloria La Riva,4
Union,Linden City,President,,Democratic,Hillary Rodham Clinton,11095
Union,Linden City,President,,Republican,Donald J. Trump,4625
Union,Linden City,President,,Libertarian Party,Gary Johnson,163
Union,Linden City,President,,Green Party,Jill Stein,107
Union,Linden City,President,,Constitution Party,Darrell Castle,24
Union,Linden City,President,,Socialist Workers Party,Alyson Kennedy,38
Union,Linden City,President,,American Delta Party,Rocky Roque De la Fuente,6
Union,Linden City,President,,Workers World Party,Monica Moorehead,5
Union,Linden City,President,,Socialism and Liberation,Gloria La Riva,19
Union,Mountainside Boro,President,,Democratic,Hillary Rodham Clinton,1641
Union,Mountainside Boro,President,,Republican,Donald J. Trump,2094
Union,Mountainside Boro,President,,Libertarian Party,Gary Johnson,73
Union,Mountainside Boro,President,,Green Party,Jill Stein,21
Union,Mountainside Boro,President,,Constitution Party,Darrell Castle,4
Union,Mountainside Boro,President,,Socialist Workers Party,Alyson Kennedy,9
Union,Mountainside Boro,President,,American Delta Party,Rocky Roque De la Fuente,5
Union,Mountainside Boro,President,,Workers World Party,Monica Moorehead,1
Union,Mountainside Boro,President,,Socialism and Liberation,Gloria La Riva,5
Union,New Providence Boro,President,,Democratic,Hillary Rodham Clinton,3500
Union,New Providence Boro,President,,Republican,Donald J. Trump,2731
Union,New Providence Boro,President,,Libertarian Party,Gary Johnson,223
Union,New Providence Boro,President,,Green Party,Jill Stein,49
Union,New Providence Boro,President,,Constitution Party,Darrell Castle,11
Union,New Providence Boro,President,,Socialist Workers Party,Alyson Kennedy,7
Union,New Providence Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Union,New Providence Boro,President,,Workers World Party,Monica Moorehead,0
Union,New Providence Boro,President,,Socialism and Liberation,Gloria La Riva,1
Union,Plainfield City,President,,Democratic,Hillary Rodham Clinton,13500
Union,Plainfield City,President,,Republican,Donald J. Trump,1124
Union,Plainfield City,President,,Libertarian Party,Gary Johnson,79
Union,Plainfield City,President,,Green Party,Jill Stein,146
Union,Plainfield City,President,,Constitution Party,Darrell Castle,10
Union,Plainfield City,President,,Socialist Workers Party,Alyson Kennedy,22
Union,Plainfield City,President,,American Delta Party,Rocky Roque De la Fuente,3
Union,Plainfield City,President,,Workers World Party,Monica Moorehead,2
Union,Plainfield City,President,,Socialism and Liberation,Gloria La Riva,11
Union,Rahway City,President,,Democratic,Hillary Rodham Clinton,8318
Union,Rahway City,President,,Republican,Donald J. Trump,3151
Union,Rahway City,President,,Libertarian Party,Gary Johnson,149
Union,Rahway City,President,,Green Party,Jill Stein,87
Union,Rahway City,President,,Constitution Party,Darrell Castle,15
Union,Rahway City,President,,Socialist Workers Party,Alyson Kennedy,37
Union,Rahway City,President,,American Delta Party,Rocky Roque De la Fuente,5
Union,Rahway City,President,,Workers World Party,Monica Moorehead,2
Union,Rahway City,President,,Socialism and Liberation,Gloria La Riva,11
Union,Roselle Boro,President,,Democratic,Hillary Rodham Clinton,7558
Union,Roselle Boro,President,,Republican,Donald J. Trump,981
Union,Roselle Boro,President,,Libertarian Party,Gary Johnson,51
Union,Roselle Boro,President,,Green Party,Jill Stein,78
Union,Roselle Boro,President,,Constitution Party,Darrell Castle,8
Union,Roselle Boro,President,,Socialist Workers Party,Alyson Kennedy,20
Union,Roselle Boro,President,,American Delta Party,Rocky Roque De la Fuente,5
Union,Roselle Boro,President,,Workers World Party,Monica Moorehead,1
Union,Roselle Boro,President,,Socialism and Liberation,Gloria La Riva,5
Union,Roselle Park Boro,President,,Democratic,Hillary Rodham Clinton,3166
Union,Roselle Park Boro,President,,Republican,Donald J. Trump,2278
Union,Roselle Park Boro,President,,Libertarian Party,Gary Johnson,97
Union,Roselle Park Boro,President,,Green Party,Jill Stein,53
Union,Roselle Park Boro,President,,Constitution Party,Darrell Castle,17
Union,Roselle Park Boro,President,,Socialist Workers Party,Alyson Kennedy,13
Union,Roselle Park Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Union,Roselle Park Boro,President,,Workers World Party,Monica Moorehead,1
Union,Roselle Park Boro,President,,Socialism and Liberation,Gloria La Riva,4
Union,Scotch Plains Twp.,President,,Democratic,Hillary Rodham Clinton,7717
Union,Scotch Plains Twp.,President,,Republican,Donald J. Trump,4889
